# #runID ohdu lambdaBGbin
7035 14 0.135125
7035 15 0.039788
7034 2 0.226184
7034 3 0.187671
7034 4 0.191202
7034 5 0.226491
7034 6 0.230530
7034 7 0.143144
7034 8 0.229102
7034 9 0.155781
7034 10 0.077293
7034 13 0.154775
7034 14 0.140648
7034 15 0.034358
7033 2 0.241609
7033 3 0.180808
7033 4 0.203275
7033 5 0.218881
7033 6 0.238330
7033 7 0.203746
7033 8 0.210291
7033 9 0.157214
7033 10 0.071120
7033 13 0.176000
7033 14 0.138250
7033 15 0.026581
7032 2 0.197267
7032 3 0.170189
7032 4 0.175783
7032 5 0.215756
7032 6 0.197325
7032 7 0.173085
7032 8 0.230312
7032 9 0.163280
7032 10 0.077466
7032 13 0.176406
7032 14 0.145717
7032 15 0.000000
7031 2 0.216979
7031 3 0.182926
7031 4 0.191849
7031 5 0.220233
7031 6 0.221035
7031 7 0.159690
7031 8 0.217078
7031 9 0.174333
7031 10 0.092615
7031 13 0.190361
7031 14 0.143025
7031 15 0.019012
7030 2 0.223255
7030 3 0.185813
7030 4 0.195228
7030 5 0.222030
7030 6 0.259823
7030 7 0.161128
7030 8 0.219020
7030 9 0.149048
7030 10 0.074221
7030 13 0.161215
7030 14 0.140685
7030 15 0.048241
7029 2 0.214319
7029 3 0.184633
7029 4 0.207491
7029 5 0.230478
7029 6 0.256012
7029 7 0.151914
7029 8 0.201192
7029 9 0.161162
7029 10 0.078387
7029 13 0.166454
7029 14 0.151853
7029 15 0.008609
7028 2 0.227035
7028 3 0.188070
7028 4 0.197538
7028 5 0.199431
7028 6 0.207704
7028 7 0.168316
7028 8 0.232348
7028 9 0.154740
7028 10 0.086864
7028 13 0.182816
7028 14 0.151044
7028 15 0.013140
7027 2 0.216843
7027 3 0.160743
7027 4 0.165576
7027 5 0.209378
7027 6 0.293042
7027 7 0.128000
7027 8 0.215053
7027 9 0.160114
7027 10 0.073812
7027 13 0.173978
7027 14 0.133044
7027 15 0.034210
7026 2 0.212296
7026 3 0.190119
7026 4 0.197161
7026 5 0.220029
7026 6 0.242928
7026 7 0.145568
7026 8 0.221842
7026 9 0.171514
7026 10 0.083902
7026 13 0.180643
7026 14 0.114124
7026 15 0.034741
7025 2 0.222456
7025 3 0.163865
7025 4 0.213947
7025 5 0.204764
7025 6 0.215093
7025 7 0.161925
7025 8 0.221404
7025 9 0.167372
7025 10 0.097158
7025 13 0.187668
7025 14 0.125737
7025 15 0.020293
7024 2 0.205279
7024 3 0.196129
7024 4 0.194195
7024 5 0.197939
7024 6 0.261992
7024 7 0.149166
7024 8 0.227136
7024 9 0.155592
7024 10 0.089003
7024 13 0.169711
7024 14 0.158521
7024 15 0.021058
7023 2 0.221451
7023 3 0.198274
7023 4 0.173481
7023 5 0.209016
7023 6 0.239486
7023 7 0.145780
7023 8 0.206248
7023 9 0.160150
7023 10 0.059833
7023 13 0.179687
7023 14 0.146770
7023 15 0.013115
7022 2 0.186137
7022 3 0.200447
7022 4 0.204827
7022 5 0.224849
7022 6 0.215458
7022 7 0.143676
7022 8 0.221345
7022 9 0.140892
7022 10 0.073491
7022 13 0.167489
7022 14 0.133467
7022 15 0.017260
7021 2 0.230228
7021 3 0.180688
7021 4 0.197439
7021 5 0.228254
7021 6 0.187879
7021 7 0.168722
7021 8 0.220905
7021 9 0.175540
7021 10 0.068352
7021 13 0.155769
7021 14 0.143095
7021 15 0.024571
7020 2 0.212047
7020 3 0.178791
7020 4 0.198599
7020 5 0.228558
7020 6 0.258639
7020 7 0.158793
7020 8 0.228211
7020 9 0.155869
7020 10 0.080870
7020 13 0.169550
7020 14 0.126269
7020 15 0.035175
7019 2 0.208576
7019 3 0.191739
7019 4 0.192377
7019 5 0.214495
7019 6 0.236622
7019 7 0.161872
7019 8 0.223891
7019 9 0.160969
7019 10 0.080266
7019 13 0.160052
7019 14 0.147087
7019 15 0.011587
7018 2 0.243102
7018 3 0.179782
7018 4 0.183715
7018 5 0.203959
7018 6 0.208979
7018 7 0.152181
7018 8 0.230273
7018 9 0.164195
7018 10 0.078789
7018 13 0.173421
7018 14 0.131418
7018 15 0.020647
7017 2 0.221911
7017 3 0.172069
7017 4 0.208674
7017 5 0.221934
7017 6 0.225144
7017 7 0.153309
7017 8 0.203480
7017 9 0.139189
7017 10 0.082089
7017 13 0.160797
7017 14 0.124147
7017 15 0.030316
7016 2 0.221971
7016 3 0.181231
7016 4 0.183362
7016 5 0.228038
7016 6 0.243097
7016 7 0.142559
7016 8 0.229999
7016 9 0.171030
7016 10 0.088316
7016 13 0.167042
7016 14 0.141717
7016 15 0.027402
7015 2 0.178877
7015 3 0.189668
7015 4 0.188190
7015 5 0.251515
7015 6 0.255273
7015 7 0.172680
7015 8 0.213652
7015 9 0.146526
7015 10 0.063837
7015 13 0.170742
7015 14 0.139936
7015 15 0.028876
7014 2 0.234321
7014 3 0.196223
7014 4 0.179009
7014 5 0.249952
7014 6 0.265077
7014 7 0.152509
7014 8 0.210567
7014 9 0.174704
7014 10 0.082318
7014 13 0.164208
7014 14 0.140994
7014 15 0.028238
7013 2 0.216211
7013 3 0.187659
7013 4 0.204508
7013 5 0.227237
7013 6 0.236246
7013 7 0.139301
7013 8 0.206883
7013 9 0.191462
7013 10 0.080875
7013 13 0.167323
7013 14 0.146431
7013 15 0.040905
7012 2 0.211561
7012 3 0.191127
7012 4 0.208037
7012 5 0.232527
7012 6 0.238919
7012 7 0.162859
7012 8 0.204593
7012 9 0.166211
7012 10 0.080834
7012 13 0.182144
7012 14 0.128738
7012 15 0.025189
7011 2 0.212160
7011 3 0.183815
7011 4 0.217671
7011 5 0.232160
7011 6 0.232913
7011 7 0.165659
7011 8 0.206662
7011 9 0.160777
7011 10 0.078908
7011 13 0.177462
7011 14 0.142110
7011 15 0.039563
7010 2 0.232999
7010 3 0.155066
7010 4 0.207919
7010 5 0.247118
7010 6 0.198126
7010 7 0.149699
7010 8 0.226272
7010 9 0.182093
7010 10 0.062009
7010 13 0.166479
7010 14 0.114851
7010 15 0.038362
7009 2 0.225360
7009 3 0.177507
7009 4 0.213661
7009 5 0.221978
7009 6 0.232116
7009 7 0.131591
7009 8 0.211794
7009 9 0.152986
7009 10 0.081799
7009 13 0.171630
7009 14 0.144366
7009 15 0.010988
7008 2 0.208608
7008 3 0.179772
7008 4 0.171969
7008 5 0.228279
7008 6 0.212251
7008 7 0.173635
7008 8 0.237966
7008 9 0.179228
7008 10 0.068000
7008 13 0.158353
7008 14 0.115956
7008 15 0.025429
7007 2 0.176916
7007 3 0.198766
7007 4 0.173394
7007 5 0.217666
7007 6 0.226583
7007 7 0.151677
7007 8 0.212669
7007 9 0.160091
7007 10 0.090596
7007 13 0.175785
7007 14 0.114272
7007 15 0.023007
7006 2 0.202193
7006 3 0.187828
7006 4 0.180800
7006 5 0.219366
7006 6 0.267699
7006 7 0.158807
7006 8 0.226809
7006 9 0.177166
7006 10 0.094821
7006 13 0.163646
7006 14 0.094796
7006 15 0.045067
7005 2 0.201254
7005 3 0.181788
7005 4 0.198579
7005 5 0.216544
7005 6 0.231175
7005 7 0.125563
7005 8 0.219087
7005 9 0.152755
7005 10 0.076373
7005 13 0.180190
7005 14 0.138440
7005 15 0.011383
7004 2 0.228304
7004 3 0.176738
7004 4 0.177244
7004 5 0.180521
7004 6 0.198156
7004 7 0.145200
7004 8 0.242316
7004 9 0.170906
7004 10 0.081959
7004 13 0.180915
7004 14 0.131832
7004 15 0.021038
7003 2 0.238645
7003 3 0.187879
7003 4 0.181638
7003 5 0.226088
7003 6 0.163344
7003 7 0.192714
7003 8 0.220358
7003 9 0.180267
7003 10 0.064593
7003 12 2.194746
7003 13 0.166991
7003 14 0.133089
7003 15 0.033882
7002 2 0.203820
7002 3 0.193172
7002 4 0.199534
7002 5 0.202903
7002 6 0.280541
7002 7 0.139342
7002 8 0.216244
7002 9 0.160661
7002 10 0.083839
7002 13 0.156693
7002 14 0.143496
7002 15 0.018385
7001 2 0.218448
7001 3 0.180515
7001 4 0.208544
7001 5 0.202974
7001 6 0.239111
7001 7 0.132046
7001 8 0.204352
7001 9 0.165291
7001 10 0.046030
7001 13 0.166905
7001 14 0.147040
7001 15 0.015549
7000 2 0.190827
7000 3 0.185120
7000 4 0.167045
7000 5 0.225970
7000 6 0.238327
7000 7 0.127082
7000 8 0.217355
7000 9 0.167007
7000 10 0.075032
7000 13 0.167295
7000 14 0.138835
7000 15 0.035398
6999 2 0.208238
6999 3 0.201975
6999 4 0.194195
6999 5 0.193467
6999 6 0.221251
6999 7 0.131270
6999 8 0.220138
6999 9 0.165293
6999 10 0.065361
6999 13 0.171060
6999 14 0.165543
6999 15 0.035229
6998 2 0.234514
6998 3 0.186016
6998 4 0.161798
6998 5 0.228723
6998 6 0.223266
6998 7 0.174324
6998 8 0.231509
6998 9 0.169880
6998 10 0.080679
6998 13 0.156128
6998 14 0.162853
6998 15 0.048958
6997 2 0.223685
6997 3 0.183785
6997 4 0.196547
6997 5 0.205891
6997 6 0.251813
6997 7 0.181197
6997 8 0.211356
6997 9 0.173401
6997 10 0.095655
6997 13 0.178880
6997 14 0.134821
6997 15 0.017765
6996 2 0.192607
6996 3 0.184241
6996 4 0.199335
6996 5 0.217706
6996 6 0.249761
6996 7 0.163755
6996 8 0.220693
6996 9 0.151967
6996 10 0.095186
6996 13 0.173081
6996 14 0.143816
6996 15 0.023439
6995 2 0.208226
6995 3 0.178496
6995 4 0.174930
6995 5 0.248200
6995 6 0.237278
6995 7 0.167157
6995 8 0.214974
6995 9 0.164687
6995 10 0.084268
6995 13 0.168466
6995 14 0.140476
6995 15 0.025738
6994 2 0.227263
6994 3 0.183675
6994 4 0.208482
6994 5 0.224891
6994 6 0.226394
6994 7 0.173530
6994 8 0.198648
6994 9 0.178732
6994 10 0.083254
6994 13 0.169796
6994 14 0.116732
6994 15 0.017669
6993 2 0.215281
6993 3 0.185065
6993 4 0.176541
6993 5 0.237120
6993 6 0.191321
6993 7 0.171730
6993 8 0.224662
6993 9 0.166444
6993 10 0.091279
6993 13 0.164785
6993 14 0.111990
6993 15 0.039958
6992 2 0.237951
6992 3 0.172684
6992 4 0.184384
6992 5 0.209251
6992 6 0.232882
6992 7 0.135988
6992 8 0.209093
6992 9 0.165436
6992 10 0.088287
6992 13 0.178463
6992 14 0.129837
6992 15 0.029018
6991 2 0.201342
6991 3 0.168114
6991 4 0.199104
6991 5 0.227335
6991 6 0.211503
6991 7 0.181114
6991 8 0.220887
6991 9 0.180788
6991 10 0.070511
6991 13 0.178733
6991 14 0.142681
6991 15 0.025623
6990 2 0.216133
6990 3 0.174562
6990 4 0.188824
6990 5 0.223003
6990 6 0.203860
6990 7 0.169923
6990 8 0.210193
6990 9 0.167132
6990 10 0.078913
6990 13 0.175297
6990 14 0.131560
6990 15 0.021913
6989 2 0.211905
6989 3 0.177160
6989 4 0.180160
6989 5 0.193362
6989 6 0.242536
6989 7 0.161646
6989 8 0.224979
6989 9 0.161531
6989 10 0.083579
6989 13 0.186346
6989 14 0.170904
6989 15 0.031337
6988 2 0.217375
6988 3 0.178698
6988 4 0.193307
6988 5 0.214926
6988 6 0.208824
6988 7 0.167188
6988 8 0.212917
6988 9 0.143211
6988 10 0.080049
6988 13 0.155839
6988 14 0.146025
6988 15 0.021806
6987 2 0.231667
6987 3 0.184572
6987 4 0.197538
6987 5 0.219073
6987 6 0.206373
6987 7 0.153305
6987 8 0.233916
6987 9 0.184016
6987 10 0.081129
6987 13 0.161205
6987 14 0.114912
6987 15 0.041930
6986 2 0.215803
6986 3 0.180022
6986 4 0.182518
6986 5 0.212879
6986 6 0.183153
6986 7 0.124840
6986 8 0.237075
6986 9 0.162813
6986 10 0.068480
6986 13 0.150765
6986 14 0.119496
6986 15 0.030485
6985 2 0.206195
6985 3 0.168669
6985 4 0.181737
6985 5 0.218560
6985 6 0.215007
6985 7 0.170979
6985 8 0.220645
6985 9 0.163894
6985 10 0.059325
6985 13 0.162505
6985 14 0.140388
6985 15 0.025914
6984 2 0.220593
6984 3 0.186300
6984 4 0.210112
6984 5 0.222552
6984 6 0.210185
6984 7 0.139651
6984 8 0.217505
6984 9 0.169248
6984 10 0.077237
6984 13 0.180272
6984 14 0.144692
6984 15 0.034416
6983 2 0.221135
6983 3 0.189229
6983 4 0.185028
6983 5 0.214857
6983 6 0.198738
6983 7 0.177748
6983 8 0.210758
6983 9 0.172900
6983 10 0.084257
6983 13 0.176658
6983 14 0.154412
6983 15 0.033102
6982 2 0.206186
6982 3 0.179442
6982 4 0.182439
6982 5 0.225630
6982 6 0.214304
6982 7 0.158003
6982 8 0.228733
6982 9 0.163636
6982 10 0.071029
6982 13 0.179805
6982 14 0.120356
6982 15 0.021464
6981 2 0.216873
6981 3 0.188325
6981 4 0.196419
6981 5 0.237346
6981 6 0.229944
6981 7 0.152387
6981 8 0.215796
6981 9 0.175015
6981 10 0.091160
6981 13 0.164382
6981 14 0.140542
6981 15 0.023314
6980 2 0.224202
6980 3 0.188633
6980 4 0.198400
6980 5 0.209184
6980 6 0.211056
6980 7 0.144287
6980 8 0.226384
6980 9 0.170691
6980 10 0.079874
6980 13 0.172210
6980 14 0.138394
6980 15 0.031563
6979 2 0.217154
6979 3 0.171504
6979 4 0.175230
6979 5 0.223271
6979 6 0.211291
6979 7 0.156841
6979 8 0.205570
6979 9 0.167314
6979 10 0.079433
6979 13 0.171833
6979 14 0.142047
6979 15 0.042208
6978 2 0.222160
6978 3 0.179000
6978 4 0.180503
6978 5 0.226188
6978 6 0.248084
6978 7 0.146960
6978 8 0.215538
6978 9 0.163038
6978 10 0.103900
6978 13 0.166118
6978 14 0.107534
6978 15 0.035420
6977 2 0.205910
6977 3 0.177536
6977 4 0.188838
6977 5 0.198079
6977 6 0.224407
6977 7 0.147857
6977 8 0.217684
6977 9 0.150223
6977 10 0.083352
6977 13 0.172158
6977 14 0.119732
6977 15 0.040238
6976 2 0.232591
6976 3 0.183870
6976 4 0.200038
6976 5 0.221990
6976 6 0.186026
6976 7 0.152886
6976 8 0.210648
6976 9 0.184239
6976 10 0.095314
6976 13 0.172875
6976 14 0.128262
6976 15 0.033902
6975 2 0.219314
6975 3 0.182239
6975 4 0.194071
6975 5 0.212089
6975 6 0.203924
6975 7 0.163349
6975 8 0.222837
6975 9 0.144338
6975 10 0.083648
6975 13 0.173194
6975 14 0.160969
6975 15 0.013307
6974 2 0.220673
6974 3 0.179151
6974 4 0.201897
6974 5 0.231652
6974 6 0.214952
6974 7 0.129241
6974 8 0.222585
6974 9 0.167080
6974 10 0.068687
6974 13 0.187647
6974 14 0.145029
6974 15 0.018219
6973 2 0.235606
6973 3 0.178366
6973 4 0.194931
6973 5 0.216205
6973 6 0.211505
6973 7 0.168252
6973 8 0.221575
6973 9 0.167338
6973 10 0.077677
6973 13 0.170562
6973 14 0.127568
6973 15 0.048573
6972 2 0.219972
6972 3 0.179073
6972 4 0.201253
6972 5 0.217817
6972 6 0.221919
6972 7 0.167322
6972 8 0.215846
6972 9 0.159012
6972 10 0.066145
6972 13 0.169825
6972 14 0.149187
6972 15 0.038753
6971 2 0.215800
6971 3 0.183274
6971 4 0.189274
6971 5 0.242982
6971 6 0.216499
6971 7 0.163274
6971 8 0.244894
6971 9 0.174747
6971 10 0.077293
6971 13 0.164856
6971 14 0.144042
6971 15 0.022540
6970 2 0.214061
6970 3 0.201618
6970 4 0.208177
6970 5 0.229205
6970 6 0.282477
6970 7 0.168055
6970 8 0.213446
6970 9 0.168797
6970 10 0.073812
6970 13 0.176256
6970 14 0.141171
6970 15 0.018812
6969 2 0.214485
6969 3 0.164255
6969 4 0.215177
6969 5 0.220653
6969 6 0.284865
6969 7 0.155836
6969 8 0.231153
6969 9 0.170620
6969 10 0.092092
6969 13 0.147351
6969 14 0.127900
6969 15 0.008761
6968 2 0.220703
6968 3 0.185245
6968 4 0.198725
6968 5 0.212978
6968 6 0.256765
6968 7 0.176310
6968 8 0.210745
6968 9 0.177891
6968 10 0.079854
6968 13 0.159504
6968 14 0.136236
6968 15 0.016407
6967 2 0.221104
6967 3 0.172821
6967 4 0.184823
6967 5 0.213506
6967 6 0.196040
6967 7 0.162892
6967 8 0.223756
6967 9 0.169261
6967 10 0.089286
6967 13 0.158625
6967 14 0.112981
6967 15 0.036309
6966 2 0.209049
6966 3 0.162641
6966 4 0.202509
6966 5 0.219406
6966 6 0.273987
6966 7 0.136721
6966 8 0.193482
6966 9 0.167381
6966 10 0.076072
6966 13 0.174805
6966 14 0.123247
6966 15 0.022975
6965 2 0.209683
6965 3 0.178734
6965 4 0.186119
6965 5 0.225494
6965 6 0.252083
6965 7 0.152495
6965 8 0.230820
6965 9 0.159553
6965 10 0.059544
6965 13 0.161359
6965 14 0.148503
6965 15 0.034743
6964 2 0.196430
6964 3 0.190802
6964 4 0.189239
6964 5 0.223868
6964 6 0.184204
6964 7 0.128081
6964 8 0.216687
6964 9 0.169432
6964 10 0.099289
6964 13 0.173997
6964 14 0.154912
6964 15 0.020390
6963 2 0.240042
6963 3 0.198600
6963 4 0.188032
6963 5 0.212501
6963 6 0.235947
6963 7 0.170470
6963 8 0.228448
6963 9 0.155482
6963 10 0.069095
6963 13 0.177424
6963 14 0.145231
6963 15 0.015292
6962 2 0.213176
6962 3 0.186605
6962 4 0.191120
6962 5 0.220471
6962 6 0.232229
6962 7 0.152219
6962 8 0.230455
6962 9 0.170501
6962 10 0.079531
6962 13 0.168700
6962 14 0.137216
6962 15 0.007006
6961 2 0.210944
6961 3 0.195959
6961 4 0.194808
6961 5 0.224429
6961 6 0.266197
6961 7 0.178281
6961 8 0.220043
6961 9 0.162626
6961 10 0.052060
6961 13 0.174706
6961 14 0.173282
6961 15 0.030811
6960 2 0.239380
6960 3 0.194393
6960 4 0.219913
6960 5 0.213039
6960 6 0.192626
6960 7 0.161423
6960 8 0.211268
6960 9 0.173285
6960 10 0.071950
6960 13 0.154396
6960 14 0.157497
6960 15 0.027096
6959 2 0.215076
6959 3 0.201420
6959 4 0.171728
6959 5 0.212190
6959 6 0.241169
6959 7 0.168777
6959 8 0.223612
6959 9 0.186554
6959 10 0.084284
6959 13 0.180479
6959 14 0.160337
6959 15 0.033140
6958 2 0.205305
6958 3 0.185369
6958 4 0.184290
6958 5 0.223317
6958 6 0.224553
6958 7 0.157836
6958 8 0.224317
6958 9 0.170614
6958 10 0.086054
6958 13 0.156309
6958 14 0.134062
6958 15 0.032547
6957 2 0.234179
6957 3 0.180263
6957 4 0.186438
6957 5 0.204638
6957 6 0.198356
6957 7 0.166047
6957 8 0.218736
6957 9 0.172140
6957 10 0.100605
6957 13 0.180820
6957 14 0.161270
6957 15 0.031910
6956 2 0.211218
6956 3 0.174382
6956 4 0.193031
6956 5 0.221987
6956 6 0.216613
6956 7 0.153650
6956 8 0.205221
6956 9 0.152031
6956 10 0.062176
6956 13 0.154360
6956 14 0.150344
6956 15 0.029102
6955 2 0.227727
6955 3 0.166548
6955 4 0.194744
6955 5 0.203543
6955 6 0.254372
6955 7 0.170820
6955 8 0.226436
6955 9 0.170297
6955 10 0.089214
6955 13 0.175933
6955 14 0.128445
6955 15 0.023389
6954 2 0.198206
6954 3 0.185248
6954 4 0.183492
6954 5 0.194385
6954 6 0.225725
6954 7 0.156193
6954 8 0.224898
6954 9 0.157835
6954 10 0.071106
6954 13 0.155856
6954 14 0.145195
6954 15 0.033967
6952 2 0.200989
6952 3 0.196476
6952 4 0.190874
6952 5 0.221320
6952 6 0.243269
6952 7 0.133705
6952 8 0.218595
6952 9 0.168693
6952 10 0.083457
6952 13 0.166575
6952 14 0.130366
6952 15 0.035434
6951 2 0.223881
6951 3 0.199067
6951 4 0.177702
6951 5 0.198742
6951 6 0.266911
6951 7 0.169356
6951 8 0.230168
6951 9 0.179514
6951 10 0.088561
6951 13 0.165818
6951 14 0.133896
6951 15 0.042095
6950 2 0.236811
6950 3 0.192102
6950 4 0.194421
6950 5 0.193133
6950 6 0.273773
6950 7 0.153872
6950 8 0.230190
6950 9 0.166831
6950 10 0.099173
6950 13 0.169946
6950 14 0.141883
6950 15 0.036924
6949 2 0.237294
6949 3 0.199015
6949 4 0.192449
6949 5 0.210943
6949 6 0.230374
6949 7 0.165774
6949 8 0.212499
6949 9 0.186438
6949 10 0.073965
6949 13 0.200743
6949 14 0.126392
6949 15 0.028842
6948 2 0.189500
6948 3 0.190491
6948 4 0.186656
6948 5 0.212813
6948 6 0.229257
6948 7 0.137266
6948 8 0.229396
6948 9 0.178125
6948 10 0.072330
6948 13 0.175831
6948 14 0.128497
6948 15 0.011726
6946 2 0.229567
6946 3 0.187818
6946 4 0.191313
6946 5 0.221843
6946 6 0.232467
6946 7 0.153862
6946 8 0.219609
6946 9 0.170845
6946 10 0.082743
6946 13 0.170510
6946 14 0.125981
6946 15 0.017578
6945 2 0.222022
6945 3 0.173131
6945 4 0.196697
6945 5 0.241797
6945 6 0.235768
6945 7 0.133052
6945 8 0.222471
6945 9 0.179499
6945 10 0.085262
6945 13 0.168822
6945 14 0.140900
6945 15 0.035595
6944 2 0.211112
6944 3 0.186193
6944 4 0.180707
6944 5 0.206396
6944 6 0.209211
6944 7 0.151575
6944 8 0.223473
6944 9 0.197181
6944 10 0.060430
6944 13 0.172396
6944 14 0.136944
6944 15 0.015643
6943 2 0.207262
6943 3 0.183677
6943 4 0.177297
6943 5 0.222223
6943 6 0.212472
6943 7 0.154223
6943 8 0.205807
6943 9 0.168005
6943 10 0.070926
6943 13 0.166547
6943 14 0.128833
6943 15 0.021676
6942 2 0.220728
6942 3 0.169152
6942 4 0.224008
6942 5 0.208132
6942 6 0.260935
6942 7 0.169866
6942 8 0.215160
6942 9 0.188238
6942 10 0.094602
6942 13 0.171857
6942 14 0.117990
6942 15 0.012335
6940 2 0.214623
6940 3 0.186379
6940 4 0.180188
6940 5 0.235814
6940 6 0.208914
6940 7 0.135882
6940 8 0.225974
6940 9 0.158317
6940 10 0.078208
6940 13 0.161024
6940 14 0.124015
6940 15 0.025500
6939 2 0.226008
6939 3 0.193737
6939 4 0.190873
6939 5 0.243504
6939 6 0.214746
6939 7 0.159578
6939 8 0.221627
6939 9 0.170591
6939 10 0.081283
6939 13 0.153279
6939 14 0.116510
6939 15 0.024167
6938 2 0.219036
6938 3 0.203568
6938 4 0.182120
6938 5 0.216829
6938 6 0.247429
6938 7 0.145030
6938 8 0.215639
6938 9 0.171230
6938 10 0.071109
6938 13 0.172420
6938 14 0.127303
6938 15 0.027697
6937 2 0.196413
6937 3 0.172421
6937 4 0.187255
6937 5 0.215728
6937 6 0.254087
6937 7 0.137388
6937 8 0.230651
6937 9 0.187786
6937 10 0.079625
6937 13 0.180945
6937 14 0.135805
6937 15 0.047004
6936 2 0.205030
6936 3 0.184166
6936 4 0.214635
6936 5 0.211993
6936 6 0.216294
6936 7 0.160027
6936 8 0.220684
6936 9 0.175615
6936 10 0.080297
6936 13 0.167101
6936 14 0.132281
6936 15 0.015555
6935 2 0.229619
6935 3 0.183413
6935 4 0.189224
6935 5 0.229710
6935 6 0.268850
6935 7 0.154174
6935 8 0.243337
6935 9 0.178199
6935 10 0.073727
6935 13 0.172862
6935 14 0.131951
6935 15 0.018811
6934 2 0.224593
6934 3 0.192054
6934 4 0.177721
6934 5 0.220515
6934 6 0.191722
6934 7 0.157392
6934 8 0.213064
6934 9 0.181461
6934 10 0.050147
6934 13 0.162993
6934 14 0.137619
6934 15 0.015368
6933 2 0.211243
6933 3 0.171958
6933 4 0.210928
6933 5 0.183730
6933 6 0.242115
6933 7 0.131104
6933 8 0.231395
6933 9 0.156580
6933 10 0.081635
6933 13 0.160743
6933 14 0.134274
6933 15 0.029166
6932 2 0.223677
6932 3 0.194704
6932 4 0.190111
6932 5 0.230849
6932 6 0.240288
6932 7 0.164032
6932 8 0.231122
6932 9 0.168119
6932 10 0.080499
6932 13 0.183608
6932 14 0.151633
6932 15 0.035083
6931 2 0.208401
6931 3 0.190478
6931 4 0.187471
6931 5 0.214100
6931 6 0.180209
6931 7 0.155442
6931 8 0.221001
6931 9 0.176064
6931 10 0.103788
6931 13 0.160068
6931 14 0.124812
6931 15 0.018600
6930 2 0.206820
6930 3 0.194216
6930 4 0.201009
6930 5 0.231611
6930 6 0.305085
6930 7 0.162544
6930 8 0.241510
6930 9 0.158907
6930 10 0.100328
6930 13 0.172770
6930 14 0.145602
6930 15 0.018671
6929 2 0.226817
6929 3 0.161159
6929 4 0.194106
6929 5 0.228545
6929 6 0.218199
6929 7 0.174625
6929 8 0.224108
6929 9 0.198268
6929 10 0.076468
6929 13 0.155352
6929 14 0.191582
6929 15 0.025672
6928 2 0.268274
6928 3 0.202409
6928 4 0.201058
6928 5 0.248727
6928 6 0.254218
6928 7 0.192940
6928 8 0.240482
6928 9 0.164239
6928 10 0.078165
6928 13 0.187582
6928 14 0.181915
6928 15 0.025454
6927 2 0.336335
6927 3 0.284093
6927 4 0.292886
6927 5 0.328141
6927 6 0.350937
6927 7 0.269628
6927 8 0.326453
6927 9 0.221988
6927 10 0.128353
6927 13 0.243093
6927 14 0.229975
6927 15 0.024706
6926 2 0.231130
6926 3 0.196540
6926 4 0.214351
6926 5 0.215783
6926 6 0.224528
6926 7 0.162145
6926 8 0.231662
6926 9 0.181448
6926 10 0.091614
6926 13 0.175016
6926 14 0.152507
6926 15 0.030046
6925 2 0.231341
6925 3 0.176013
6925 4 0.200594
6925 5 0.240280
6925 6 0.169590
6925 7 0.179672
6925 8 0.211148
6925 9 0.147893
6925 10 0.051678
6925 13 0.183162
6925 14 0.132185
6925 15 0.031050
6924 2 0.223531
6924 3 0.178581
6924 4 0.207078
6924 5 0.228193
6924 6 0.230932
6924 7 0.166593
6924 8 0.222675
6924 9 0.186113
6924 10 0.091147
6924 13 0.163444
6924 14 0.159225
6924 15 0.018951
6923 2 0.213188
6923 3 0.190756
6923 4 0.191466
6923 5 0.216304
6923 6 0.201132
6923 7 0.155123
6923 8 0.214820
6923 9 0.154751
6923 10 0.088974
6923 13 0.175379
6923 14 0.125881
6923 15 0.023278
6922 2 0.221452
6922 3 0.191288
6922 4 0.166696
6922 5 0.222044
6922 6 0.261598
6922 7 0.141704
6922 8 0.216946
6922 9 0.170578
6922 10 0.085099
6922 13 0.181559
6922 14 0.151683
6922 15 0.037377
6921 2 0.215316
6921 3 0.205519
6921 4 0.191459
6921 5 0.206177
6921 6 0.194886
6921 7 0.158266
6921 8 0.218583
6921 9 0.175404
6921 10 0.085763
6921 13 0.167934
6921 14 0.168761
6921 15 0.025922
6920 2 0.249514
6920 3 0.201894
6920 4 0.175726
6920 5 0.213217
6920 6 0.228972
6920 7 0.151542
6920 8 0.222443
6920 9 0.148755
6920 10 0.095806
6920 13 0.170206
6920 14 0.149159
6920 15 0.021248
6919 2 0.208367
6919 3 0.170285
6919 4 0.181861
6919 5 0.212766
6919 6 0.202596
6919 7 0.159051
6919 8 0.208341
6919 9 0.157496
6919 10 0.075595
6919 13 0.167864
6919 14 0.154608
