# #runID ohdu sigmaOSMAD2
7327 3 12.111631
7327 4 11.651562
7327 5 11.407386
7327 6 15.090054
7327 7 10.883381
7327 8 11.898063
7327 9 13.260321
7327 10 12.317602
7327 11 6.487620
7327 12 6.933010
7327 13 12.855287
7327 14 12.213791
7327 15 12.605579
7326 2 11.436608
7326 3 12.104917
7326 4 11.523405
7326 5 11.367062
7326 6 15.099847
7326 7 10.876509
7326 8 11.888727
7326 9 12.985126
7326 10 12.362971
7326 11 6.475116
7326 12 6.968896
7326 13 12.845680
7326 14 12.132109
7326 15 12.639833
7325 2 11.426348
7325 3 12.122003
7325 4 11.481504
7325 5 11.403147
7325 6 15.048977
7325 7 10.891408
7325 8 11.868489
7325 9 12.985223
7325 10 12.302456
7325 11 6.473917
7325 12 6.929661
7325 13 12.799397
7325 14 12.143940
7325 15 12.594919
7324 2 11.438914
7324 3 12.101160
7324 4 11.467555
7324 5 11.399384
7324 6 14.952305
7324 7 10.901692
7324 8 11.839878
7324 9 12.949958
7324 10 12.331221
7324 11 6.488419
7324 12 6.926917
7324 13 12.815745
7324 14 12.124655
7324 15 12.642088
7323 2 11.452743
7323 3 12.081070
7323 4 11.447457
7323 5 11.372315
7323 6 14.960786
7323 7 10.878866
7323 8 11.849291
7323 9 12.947574
7323 10 12.334418
7323 11 6.502726
7323 12 6.916398
7323 13 12.834734
7323 14 12.145011
7323 15 12.621827
7322 2 11.467294
7322 3 12.167773
7322 4 11.378218
7322 5 11.363160
7322 6 14.937950
7322 7 10.875381
7322 8 11.897499
7322 9 12.892577
7322 10 12.281290
7322 11 6.478211
7322 12 6.892182
7322 13 12.787659
7322 14 12.196380
7322 15 12.612460
7321 2 11.439690
7321 3 12.114753
7321 4 11.380818
7321 5 11.377272
7321 6 14.927351
7321 7 10.839563
7321 8 11.926140
7321 9 12.900835
7321 10 12.261131
7321 11 6.478929
7321 12 6.916935
7321 13 12.850039
7321 14 12.217219
7321 15 12.610640
7320 2 11.422899
7320 3 12.066552
7320 4 11.428097
7320 5 11.370571
7320 6 14.922765
7320 7 10.846362
7320 8 11.886034
7320 9 12.921539
7320 10 12.303170
7320 11 6.474007
7320 12 6.875023
7320 13 12.788851
7320 14 12.164375
7320 15 12.607537
7319 2 11.403619
7319 3 12.114997
7319 4 11.426983
7319 5 11.389167
7319 6 14.936105
7319 7 10.869794
7319 8 11.919255
7319 9 12.914014
7319 10 12.286798
7319 11 6.473202
7319 12 6.890702
7319 13 12.844283
7319 14 12.183818
7319 15 12.618169
7318 2 11.455444
7318 3 12.078644
7318 4 11.364565
7318 5 11.366881
7318 6 14.903876
7318 7 10.888857
7318 8 11.870668
7318 9 12.926032
7318 10 12.329952
7318 11 6.485898
7318 12 6.870181
7318 13 12.838607
7318 14 12.159510
7318 15 12.629566
7317 2 11.453754
7317 3 12.133847
7317 4 11.417433
7317 5 11.371019
7317 6 14.920427
7317 7 10.896696
7317 8 11.862762
7317 9 12.964322
7317 10 12.300848
7317 11 6.482144
7317 12 6.863482
7317 13 12.846942
7317 14 12.197204
7317 15 12.625650
7316 2 11.424648
7316 3 12.111616
7316 4 11.438234
7316 5 11.394719
7316 6 14.948439
7316 7 10.868728
7316 8 11.850538
7316 9 12.922937
7316 10 12.311479
7316 11 6.465673
7316 12 6.906915
7316 13 12.843293
7316 14 12.165472
7316 15 12.614383
7315 2 11.439165
7315 3 12.041852
7315 4 11.441265
7315 5 11.371006
7315 6 14.936372
7315 7 10.902912
7315 8 11.892712
7315 9 12.887414
7315 10 12.293145
7315 11 6.486807
7315 12 6.884194
7315 13 12.804682
7315 14 12.177782
7315 15 12.639496
7314 2 11.456528
7314 3 12.082853
7314 4 11.383956
7314 5 11.423670
7314 6 14.943654
7314 7 10.895252
7314 8 11.899615
7314 9 13.030648
7314 10 12.307868
7314 11 6.483601
7314 12 6.865837
7314 13 12.855179
7314 14 12.172939
7314 15 12.653053
7313 2 11.485614
7313 3 12.074542
7313 4 11.452235
7313 5 11.395660
7313 6 14.893490
7313 7 10.850351
7313 8 11.899109
7313 9 12.846262
7313 10 12.301170
7313 11 6.477688
7313 12 6.885233
7313 13 12.810570
7313 14 12.136053
7313 15 12.601991
7312 2 11.433476
7312 3 12.103638
7312 4 11.409228
7312 5 11.398354
7312 6 14.910008
7312 7 10.877938
7312 8 11.920133
7312 9 13.068725
7312 10 12.283388
7312 11 6.493059
7312 12 6.879075
7312 13 12.835765
7312 14 12.147250
7312 15 12.596564
7311 2 11.458174
7311 3 12.082766
7311 4 11.359413
7311 5 11.389937
7311 6 14.934807
7311 7 10.923733
7311 8 11.853543
7311 9 12.888268
7311 10 12.292977
7311 11 6.465440
7311 12 6.906858
7311 13 12.830864
7311 14 12.205484
7311 15 12.610250
7310 2 11.451142
7310 3 12.081905
7310 4 11.398947
7310 5 11.384511
7310 6 15.024004
7310 7 10.874749
7310 8 11.850359
7310 9 12.918177
7310 10 12.303635
7310 11 6.467933
7310 12 6.872992
7310 13 12.912539
7310 14 12.189466
7310 15 12.663412
7309 2 11.442403
7309 3 12.062948
7309 4 11.453741
7309 5 11.363490
7309 6 14.946067
7309 7 10.872486
7309 8 11.863752
7309 9 12.906920
7309 10 12.316525
7309 11 6.478340
7309 12 6.889609
7309 13 12.858732
7309 14 12.157796
7309 15 12.646670
7308 2 11.433011
7308 3 12.113246
7308 4 11.442983
7308 5 11.394403
7308 6 15.040879
7308 7 10.865657
7308 8 11.911089
7308 9 12.916028
7308 10 12.292746
7308 11 6.470071
7308 12 6.887999
7308 13 12.804769
7308 14 12.164031
7308 15 12.627634
7307 2 11.390764
7307 3 12.045516
7307 4 11.428574
7307 5 11.395615
7307 6 15.022248
7307 7 10.877911
7307 8 11.864138
7307 9 12.921949
7307 10 12.298004
7307 11 6.461440
7307 12 6.890175
7307 13 12.835204
7307 14 12.180876
7307 15 12.617938
7306 2 11.470415
7306 3 12.090933
7306 4 11.419965
7306 5 11.356341
7306 6 15.072658
7306 7 10.904943
7306 8 11.915045
7306 9 12.882393
7306 10 12.304423
7306 11 6.473751
7306 12 6.912060
7306 13 12.821824
7306 14 12.170965
7306 15 12.567492
7305 2 11.450697
7305 3 12.080439
7305 4 11.341867
7305 5 11.386109
7305 6 15.046185
7305 7 10.897842
7305 8 11.876593
7305 9 12.900895
7305 10 12.336772
7305 11 6.487677
7305 12 6.925423
7305 13 12.871349
7305 14 12.228892
7305 15 12.583209
7304 2 11.453244
7304 3 12.063263
7304 4 11.436801
7304 5 11.365237
7304 6 15.067286
7304 7 10.891273
7304 8 11.875883
7304 9 12.894537
7304 10 12.312684
7304 11 6.495094
7304 12 6.927606
7304 13 12.809922
7304 14 12.218433
7304 15 12.618265
7303 2 11.466318
7303 3 12.088431
7303 4 11.357918
7303 5 11.360449
7303 6 14.925759
7303 7 10.895389
7303 8 11.843108
7303 9 12.859785
7303 10 12.296943
7303 11 6.474001
7303 12 6.881621
7303 13 12.843432
7303 14 12.135823
7303 15 12.588457
7302 2 11.441113
7302 3 12.110409
7302 4 11.390033
7302 5 11.399572
7302 6 14.951084
7302 7 10.898414
7302 8 11.887564
7302 9 12.811465
7302 10 12.308371
7302 11 6.486095
7302 12 6.894126
7302 13 12.819756
7302 14 12.256085
7302 15 12.577806
7301 2 11.448202
7301 3 12.091237
7301 4 11.360152
7301 5 11.368031
7301 6 14.953639
7301 7 10.872260
7301 8 11.893776
7301 9 12.825895
7301 10 12.302454
7301 11 6.470638
7301 12 6.903748
7301 13 12.832200
7301 14 12.149156
7301 15 12.624690
7300 2 11.417053
7300 3 12.051958
7300 4 11.394826
7300 5 11.366346
7300 6 14.878774
7300 7 10.901219
7300 8 11.896764
7300 9 12.813461
7300 10 12.308003
7300 11 6.478908
7300 12 6.922769
7300 13 12.827283
7300 14 12.231685
7300 15 12.686786
7299 2 11.451146
7299 3 12.114284
7299 4 11.352009
7299 5 11.387325
7299 6 14.944217
7299 7 10.895109
7299 8 11.841051
7299 9 12.849174
7299 10 12.293781
7299 11 6.467332
7299 12 6.929332
7299 13 12.857762
7299 14 12.198051
7299 15 12.637110
7298 2 11.408766
7298 3 12.057614
7298 4 11.398984
7298 5 11.377141
7298 6 14.933437
7298 7 10.904769
7298 8 11.866183
7298 9 12.864687
7298 10 12.249415
7298 11 6.479913
7298 12 6.902162
7298 13 12.856191
7298 14 12.161363
7298 15 12.656228
7297 2 11.437540
7297 3 12.066681
7297 4 11.395887
7297 5 11.351132
7297 6 14.963082
7297 7 10.914889
7297 8 11.891020
7297 9 12.858073
7297 10 12.273196
7297 11 6.478245
7297 12 6.915753
7297 13 12.890678
7297 14 12.167804
7297 15 12.606568
7296 2 11.418345
7296 3 12.090135
7296 4 11.343973
7296 5 11.359946
7296 6 14.912661
7296 7 10.880332
7296 8 11.917600
7296 9 12.857609
7296 10 12.304660
7296 11 6.462369
7296 12 6.908506
7296 13 12.807525
7296 14 12.173893
7296 15 12.637205
7295 2 11.429986
7295 3 12.105158
7295 4 11.491370
7295 5 11.398329
7295 6 14.891848
7295 7 10.906112
7295 8 11.918378
7295 9 12.974400
7295 10 12.297712
7295 11 6.479622
7295 12 6.879032
7295 13 12.839229
7295 14 12.172102
7295 15 12.587385
7294 2 11.423195
7294 3 12.063041
7294 4 11.365985
7294 5 11.389498
7294 6 14.933268
7294 7 10.897065
7294 8 11.845588
7294 9 12.826406
7294 10 12.309228
7294 11 6.462085
7294 12 6.917015
7294 13 12.807501
7294 14 12.177506
7294 15 12.624075
7293 2 11.431598
7293 3 12.108136
7293 4 11.327798
7293 5 11.407006
7293 6 14.974415
7293 7 10.899857
7293 8 11.815532
7293 9 12.846071
7293 10 12.321476
7293 11 6.467431
7293 12 6.910141
7293 13 12.866943
7293 14 12.313483
7293 15 12.636888
7292 2 11.435639
7292 3 12.059686
7292 4 11.386822
7292 5 11.385460
7292 6 14.976509
7292 7 10.891124
7292 8 11.863031
7292 9 12.818047
7292 10 12.251224
7292 11 6.466707
7292 12 6.915457
7292 13 12.828059
7292 14 12.190761
7292 15 12.583398
7291 2 11.420621
7291 3 12.075625
7291 4 11.377683
7291 5 11.361133
7291 6 14.944746
7291 7 10.881957
7291 8 11.829155
7291 9 12.796645
7291 10 12.276360
7291 11 6.466340
7291 12 6.910504
7291 13 12.793544
7291 14 12.188446
7291 15 12.591908
7290 2 11.424334
7290 3 12.054219
7290 4 11.382967
7290 5 11.370001
7290 6 14.920116
7290 7 10.885281
7290 8 11.928945
7290 9 12.855407
7290 10 12.287565
7290 11 6.469335
7290 12 6.952136
7290 13 12.878583
7290 14 12.190290
7290 15 12.634074
7289 2 11.447770
7289 3 12.071751
7289 4 11.366872
7289 5 11.354440
7289 6 14.900716
7289 7 10.868704
7289 8 11.900195
7289 9 12.810885
7289 10 12.262657
7289 11 6.468140
7289 12 6.913767
7289 13 12.897133
7289 14 12.174241
7289 15 12.654957
7288 2 11.446091
7288 3 12.059235
7288 4 11.385023
7288 5 11.359904
7288 6 14.954845
7288 7 10.897151
7288 8 11.907244
7288 9 12.747578
7288 10 12.289998
7288 11 6.473946
7288 12 6.903577
7288 13 12.896468
7288 14 12.229418
7288 15 12.639758
7287 2 11.448196
7287 3 12.070276
7287 4 11.477271
7287 5 11.413082
7287 6 15.043942
7287 7 10.880823
7287 8 11.901736
7287 9 12.879927
7287 10 12.297726
7287 11 6.483999
7287 12 6.917423
7287 13 12.809179
7287 14 12.299918
7287 15 12.556290
7286 2 11.448591
7286 3 12.095006
7286 4 11.357579
7286 5 11.411425
7286 6 15.048727
7286 7 10.891429
7286 8 11.895687
7286 9 12.804525
7286 10 12.317067
7286 11 6.480675
7286 12 6.896801
7286 13 12.823388
7286 14 12.296004
7286 15 12.613477
7285 2 11.468026
7285 3 12.089132
7285 4 11.374661
7285 5 11.372468
7285 6 15.076590
7285 7 10.884714
7285 8 11.870366
7285 9 12.777527
7285 10 12.310886
7285 11 6.489537
7285 12 6.947210
7285 13 12.814292
7285 14 12.284062
7285 15 12.598552
7284 2 11.427300
7284 3 12.112552
7284 4 11.385576
7284 5 11.344698
7284 6 15.093300
7284 7 10.891767
7284 8 11.906902
7284 9 12.735023
7284 10 12.278646
7284 11 6.486257
7284 12 6.900837
7284 13 12.850191
7284 14 12.285721
7284 15 12.643405
7283 2 11.415288
7283 3 12.063435
7283 4 11.345801
7283 5 11.366609
7283 6 15.123706
7283 7 10.891135
7283 8 11.879218
7283 9 12.786594
7283 10 12.311683
7283 11 6.504284
7283 12 6.919503
7283 13 12.820369
7283 14 12.268061
7283 15 12.645989
7282 2 11.417467
7282 3 12.080837
7282 4 11.353047
7282 5 11.365263
7282 6 14.912865
7282 7 10.859917
7282 8 11.853967
7282 9 12.967657
7282 10 12.321550
7282 11 6.478893
7282 12 6.928350
7282 13 12.846052
7282 14 12.107285
7282 15 12.601027
7281 2 11.426629
7281 3 12.077250
7281 4 11.326392
7281 5 11.346187
7281 6 14.976674
7281 7 10.900790
7281 8 11.912581
7281 9 12.794122
7281 10 12.261163
7281 11 6.471324
7281 12 6.950309
7281 13 12.831732
7281 14 12.190682
7281 15 12.585220
7280 2 11.450290
7280 3 12.047442
7280 4 11.359145
7280 5 11.394018
7280 6 14.953669
7280 7 10.860599
7280 8 11.890614
7280 9 12.746407
7280 10 12.284252
7280 11 6.480044
7280 12 6.917846
7280 13 12.804514
7280 14 12.156862
7280 15 12.561394
7279 2 11.441811
7279 3 12.090353
7279 4 11.341155
7279 5 11.386328
7279 6 14.938381
7279 7 10.864140
7279 8 11.878777
7279 9 12.773780
7279 10 12.331214
7279 11 6.473456
7279 12 6.964812
7279 13 12.838501
7279 14 12.168204
7279 15 12.583458
7278 2 11.424820
7278 3 12.111068
7278 4 11.366277
7278 5 11.368533
7278 6 14.961293
7278 7 10.864331
7278 8 11.909035
7278 9 12.797479
7278 10 12.331317
7278 11 6.489196
7278 12 6.959348
7278 13 12.824740
7278 14 12.185439
7278 15 12.609355
7277 2 11.451752
7277 3 12.066340
7277 4 11.357870
7277 5 11.352346
7277 6 14.941563
7277 7 10.887736
7277 8 11.895126
7277 9 13.019439
7277 10 12.331981
7277 11 6.481213
7277 12 6.938917
7277 13 12.814711
7277 14 12.163636
7277 15 12.627040
7276 2 11.398241
7276 3 12.046201
7276 4 11.317484
7276 5 11.386865
7276 6 14.944324
7276 7 10.893597
7276 8 11.903085
7276 9 12.749828
7276 10 12.295341
7276 11 6.483287
7276 12 6.942937
7276 13 12.848286
7276 14 12.327557
7276 15 12.590834
7275 2 11.417465
7275 3 12.060555
7275 4 11.345191
7275 5 11.397195
7275 6 14.984303
7275 7 10.887881
7275 8 11.874822
7275 9 12.753807
7275 10 12.317836
7275 11 6.482761
7275 12 6.908891
7275 13 12.803583
7275 14 12.188572
7275 15 12.657676
7274 2 11.444406
7274 3 12.119588
7274 4 11.279305
7274 5 11.396866
7274 6 14.941922
7274 7 10.857692
7274 8 11.900096
7274 9 12.725248
7274 10 12.330848
7274 11 6.471918
7274 12 6.918456
7274 13 12.845286
7274 14 12.165175
7274 15 12.639244
7273 2 11.455181
7273 3 12.044567
7273 4 11.330102
7273 5 11.321500
7273 6 14.938227
7273 7 10.885659
7273 8 11.844961
7273 9 12.721657
7273 10 12.306503
7273 11 6.479155
7273 12 6.899966
7273 13 12.864887
7273 14 12.159781
7273 15 12.656855
7272 2 11.445500
7272 3 12.066277
7272 4 11.308835
7272 5 11.390076
7272 6 14.935130
7272 7 10.880657
7272 8 11.914673
7272 9 12.758189
7272 10 12.296957
7272 11 6.449808
7272 12 6.905892
7272 13 12.793720
7272 14 12.124446
7272 15 12.636817
7271 2 11.480331
7271 3 12.041165
7271 4 11.328783
7271 5 11.390682
7271 6 14.935144
7271 7 10.899213
7271 8 11.895415
7271 9 12.749687
7271 10 12.316947
7271 11 6.468550
7271 12 6.918211
7271 13 12.814204
7271 14 12.155096
7271 15 12.631186
7270 2 11.448642
7270 3 12.072953
7270 4 11.345416
7270 5 11.353436
7270 6 14.935665
7270 7 10.901755
7270 8 11.899858
7270 9 12.690220
7270 10 12.273623
7270 11 6.477736
7270 12 6.931676
7270 13 12.888608
7270 14 12.190919
7270 15 12.583960
7269 2 11.440197
7269 3 12.057193
7269 4 11.312319
7269 5 11.332463
7269 6 14.933240
7269 7 10.901976
7269 8 11.896548
7269 9 12.738096
7269 10 12.270096
7269 11 6.477052
7269 12 6.940897
7269 13 12.812397
7269 14 12.164176
7269 15 12.628571
7268 2 11.432577
7268 3 12.051273
7268 4 11.327225
7268 5 11.402592
7268 6 14.899442
7268 7 10.850588
7268 8 11.949105
7268 9 12.761155
7268 10 12.298526
7268 11 6.479684
7268 12 6.947215
7268 13 12.859950
7268 14 12.245480
7268 15 12.646757
7267 2 11.465246
7267 3 12.109589
7267 4 11.305132
7267 5 11.337016
7267 6 15.030414
7267 7 10.899350
7267 8 11.835494
7267 9 12.705395
7267 10 12.296516
7267 11 6.467934
7267 12 6.951975
7267 13 12.855432
7267 14 12.167209
7267 15 12.619910
7266 2 11.450127
7266 3 12.031799
7266 4 11.291453
7266 5 11.408449
7266 6 14.944246
7266 7 10.849649
7266 8 11.933693
7266 9 12.761300
7266 10 12.328894
7266 11 6.480062
7266 12 6.906711
7266 13 12.861042
7266 14 12.207126
7266 15 12.641116
7265 2 11.424885
7265 3 12.093741
7265 4 11.336068
7265 5 11.352627
7265 6 14.983181
7265 7 10.889873
7265 8 11.880384
7265 9 12.748894
7265 10 12.337144
7265 11 6.493042
7265 12 6.941200
7265 13 12.848513
7265 14 12.163079
7265 15 12.633796
7264 2 11.450890
7264 3 12.134673
7264 4 11.345015
7264 5 11.385815
7264 6 16.317652
7264 7 10.932669
7264 8 11.881723
7264 9 12.756013
7264 10 12.341822
7264 11 6.703284
7264 12 6.933141
7264 13 12.877788
7264 14 12.204534
7264 15 12.608894
7263 2 11.491156
7263 3 12.101917
7263 4 11.385025
7263 5 11.406310
7263 6 16.333473
7263 7 10.944489
7263 8 11.876685
7263 9 12.729421
7263 10 12.304304
7263 11 6.691076
7263 12 6.953707
7263 13 12.867028
7263 14 12.217671
7263 15 12.576193
7262 2 11.471510
7262 3 12.103362
7262 4 11.393578
7262 5 11.440937
7262 6 16.420288
7262 7 10.898512
7262 8 11.912687
7262 9 12.724340
7262 10 12.307938
7262 11 6.689108
7262 12 6.950770
7262 13 12.788165
7262 14 12.149223
7262 15 12.632327
7261 2 11.454259
7261 3 12.107461
7261 4 11.396574
7261 5 11.406077
7261 6 16.451103
7261 7 10.938177
7261 8 11.870209
7261 9 12.706807
7261 10 12.305375
7261 11 6.692560
7261 12 6.961427
7261 13 12.821762
7261 14 12.162820
7261 15 12.637875
7260 2 11.435521
7260 3 12.114051
7260 4 11.361324
7260 5 11.384934
7260 6 16.250805
7260 7 10.961569
7260 8 11.891344
7260 9 12.731711
7260 10 12.300908
7260 11 6.690204
7260 12 6.966735
7260 13 12.830805
7260 14 12.183469
7260 15 12.643570
7259 2 11.447833
7259 3 12.086499
7259 4 11.285323
7259 5 11.409700
7259 6 16.321206
7259 7 10.959487
7259 8 11.897856
7259 9 12.734699
7259 10 12.302315
7259 11 6.702797
7259 12 7.093707
7259 13 12.875389
7259 14 12.262461
7259 15 12.684948
7258 2 11.466948
7258 3 12.118498
7258 4 11.320178
7258 5 11.435102
7258 6 16.227870
7258 7 10.878902
7258 8 11.899827
7258 9 12.676097
7258 10 12.314259
7258 11 6.697953
7258 12 6.974968
7258 13 12.858102
7258 14 12.214564
7258 15 12.617215
7257 2 11.480941
7257 3 12.069445
7257 4 11.350452
7257 5 11.370457
7257 6 16.186092
7257 7 10.892320
7257 8 11.873386
7257 9 12.705628
7257 10 12.337905
7257 11 6.667509
7257 12 6.939064
7257 13 12.843320
7257 14 12.133522
7257 15 12.600152
7256 2 11.479303
7256 3 12.080685
7256 4 11.297196
7256 5 11.369797
7256 6 16.186257
7256 7 10.923669
7256 8 11.889053
7256 9 12.685840
7256 10 12.280342
7256 11 6.700609
7256 12 6.937396
7256 13 12.828816
7256 14 12.162944
7256 15 12.587296
7255 2 11.451437
7255 3 12.137756
7255 4 11.314760
7255 5 11.388735
7255 6 16.259574
7255 7 10.948150
7255 8 11.873254
7255 9 12.678278
7255 10 12.309417
7255 11 6.678139
7255 12 6.916682
7255 13 12.875386
7255 14 12.140551
7255 15 12.650957
7254 2 11.456713
7254 3 12.128591
7254 4 11.327438
7254 5 11.380492
7254 6 16.209782
7254 7 10.895892
7254 8 11.874294
7254 9 12.685882
7254 10 12.326670
7254 11 6.666453
7254 12 6.936773
7254 13 12.812804
7254 14 12.159664
7254 15 12.642503
7253 2 11.470211
7253 3 12.154252
7253 4 11.448633
7253 5 11.402044
7253 6 16.290873
7253 7 10.931742
7253 8 11.868328
7253 9 12.770971
7253 10 12.318456
7253 11 6.672063
7253 12 6.933991
7253 13 12.834025
7253 14 12.137910
7253 15 12.636009
7252 2 11.473112
7252 3 12.122286
7252 4 11.305539
7252 5 11.363109
7252 6 16.235958
7252 7 10.912569
7252 8 11.846831
7252 9 12.659736
7252 10 12.293330
7252 11 6.668873
7252 12 6.944979
7252 13 12.839809
7252 14 12.175516
7252 15 12.668318
7251 2 11.460574
7251 3 12.092286
7251 4 11.326973
7251 5 11.420317
7251 6 16.226359
7251 7 10.924421
7251 8 11.906662
7251 9 12.712563
7251 10 12.301474
7251 11 6.678854
7251 12 6.933283
7251 13 12.844216
7251 14 12.225553
7251 15 12.651376
7250 2 11.453771
7250 3 12.074452
7250 4 11.327658
7250 5 11.398732
7250 6 16.202157
7250 7 10.881601
7250 8 11.865044
7250 9 12.674353
7250 10 12.283012
7250 11 6.695819
7250 12 6.949773
7250 13 12.854821
7250 14 12.139500
7250 15 12.593310
7249 2 11.447729
7249 3 12.113252
7249 4 11.336317
7249 5 11.417271
7249 6 16.184925
7249 7 10.895916
7249 8 11.923693
7249 9 12.713652
7249 10 12.283699
7249 11 6.694478
7249 12 6.926147
7249 13 12.800198
7249 14 12.171499
7249 15 12.642146
7248 2 11.458687
7248 3 12.130265
7248 4 11.305691
7248 5 11.379229
7248 6 16.266065
7248 7 10.913318
7248 8 11.895166
7248 9 12.697054
7248 10 12.300545
7248 11 6.664090
7248 12 6.957878
7248 13 12.824058
7248 14 12.164894
7248 15 12.615982
7247 2 11.462791
7247 3 12.113955
7247 4 11.310175
7247 5 11.413627
7247 6 16.261388
7247 7 10.940341
7247 8 11.847863
7247 9 12.678833
7247 10 12.281447
7247 11 6.683501
7247 12 6.956491
7247 13 12.879448
7247 14 12.160352
7247 15 12.639514
7246 2 11.448987
7246 3 12.115383
7246 4 11.328173
7246 5 11.423669
7246 6 16.233513
7246 7 10.949869
7246 8 11.903380
7246 9 12.672222
7246 10 12.292358
7246 11 6.685983
7246 12 6.957043
7246 13 12.839423
7246 14 12.175083
7246 15 12.660072
7245 2 11.451140
7245 3 12.105722
7245 4 11.364243
7245 5 11.412612
7245 6 16.273290
7245 7 10.948755
7245 8 11.893762
7245 9 12.664421
7245 10 12.290842
7245 11 6.654020
7245 12 6.941984
7245 13 12.857999
7245 14 12.233439
7245 15 12.640391
7244 2 11.455825
7244 3 12.086857
7244 4 11.281112
7244 5 11.415611
7244 6 16.203887
7244 7 10.928054
7244 8 11.905637
7244 9 12.625007
7244 10 12.311971
7244 11 6.677677
7244 12 6.952698
7244 13 12.840265
7244 14 12.180031
7244 15 12.621877
7243 2 11.506079
7243 3 12.090404
7243 4 11.292667
7243 5 11.390248
7243 6 16.316921
7243 7 10.927688
7243 8 11.876615
7243 9 12.736242
7243 10 12.334839
7243 11 6.689667
7243 12 6.926352
7243 13 12.819095
7243 14 12.162436
7243 15 12.587735
7242 2 11.480187
7242 3 12.135683
7242 4 11.341648
7242 5 11.412538
7242 6 16.337403
7242 7 10.942220
7242 8 11.880258
7242 9 12.663852
7242 10 12.312433
7242 11 6.693937
7242 12 6.959841
7242 13 12.799843
7242 14 12.235800
7242 15 12.648273
7241 2 11.465360
7241 3 12.130803
7241 4 11.346483
