# #runID ohdu sigmaOS
9997 13 16.813111
9997 14 17.060612
9997 15 12.432495
9996 2 45.663868
9996 3 370.584935
9996 4 276.134441
9996 5 268.550623
9996 6 19.238005
9996 7 285.505698
9996 8 417.551209
9996 9 17.180780
9996 10 15.651314
9996 11 324.923889
9996 12 30.399960
9996 13 43.862741
9996 14 46.404274
9996 15 12.268579
9995 2 23.613316
9995 3 374.006555
9995 4 277.552397
9995 5 269.430928
9995 6 17.106741
9995 7 285.467636
9995 8 426.869001
9995 9 15.486895
9995 10 14.007324
9995 11 323.188286
9995 12 30.277793
9995 13 37.260251
9995 14 34.882301
9995 15 16.865236
9994 2 60.264101
9994 3 370.854850
9994 4 276.900808
9994 5 267.791004
9994 6 16.572859
9994 7 285.799933
9994 8 424.642388
9994 9 18.391958
9994 10 31.602489
9994 11 322.727590
9994 12 31.151119
9994 13 16.679964
9994 14 16.873086
9994 15 12.433074
9993 2 15.187633
9993 3 373.464357
9993 4 277.708288
9993 5 269.074320
9993 6 16.763284
9993 7 284.910586
9993 8 416.222500
9993 9 14.900972
9993 10 14.283122
9993 11 324.219490
9993 12 30.362689
9993 13 14.878197
9993 14 16.953095
9993 15 20.022235
9992 2 15.219037
9992 3 372.487378
9992 4 276.336882
9992 5 268.230779
9992 6 20.173466
9992 7 284.750873
9992 8 420.803889
9992 9 24.695962
9992 10 14.612007
9992 11 323.212089
9992 12 30.128071
9992 13 16.118202
9992 14 19.501561
9992 15 12.326592
9991 2 17.425722
9991 3 371.722990
9991 4 277.169439
9991 5 266.998608
9991 6 16.724030
9991 7 285.555549
9991 8 421.220244
9991 9 24.553352
9991 10 14.384918
9991 11 323.216861
9991 12 30.148631
9991 13 14213366.731626
9991 14 19.206897
9991 15 22.080434
9990 2 23.831660
9990 3 378.551828
9990 4 277.712772
9990 5 269.461402
9990 6 28.245441
9990 7 284.009936
9990 8 422.682408
9990 9 14.401954
9990 10 78.056778
9990 11 321.022332
9990 12 30.148137
9990 13 14213366.733377
9990 14 27.445450
9990 15 13.615261
9989 2 14.838495
9989 3 369.893807
9989 4 277.829485
9989 5 267.019856
9989 6 17.048581
9989 7 286.914692
9989 8 427.169752
9989 9 25.849921
9989 10 14.630004
9989 11 320.361702
9989 12 29.822340
9989 13 25.835047
9989 14 17.026297
9989 15 12.777544
9988 2 14.891641
9988 3 372.214572
9988 4 276.836667
9988 5 269.089833
9988 6 16.856046
9988 7 284.680048
9988 8 420.220537
9988 9 23.097910
9988 10 20.657855
9988 11 320.016526
9988 12 29.195961
9988 13 32.978050
9988 14 26.339584
9988 15 18.036125
9987 2 18.123585
9987 3 372.358511
9987 4 276.786155
9987 5 267.075874
9987 6 18.009803
9987 7 285.583729
9987 8 419.581218
9987 9 49.925656
9987 10 16.707174
9987 11 320.314336
9987 12 29.664169
9987 13 14.513036
9987 14 23.077164
9987 15 17.521239
9986 2 18.737402
9986 3 372.662374
9986 4 276.777686
9986 5 51246400.188549
9986 6 34.306966
9986 7 286.052532
9986 8 417.231383
9986 9 41.600230
9986 10 26.065534
9986 11 320.408278
9986 12 29.067140
9986 13 14.248067
9986 14 16.878728
9986 15 17.976415
9985 2 37.208804
9985 3 374.818063
9985 4 276.797827
9985 5 269.000618
9985 6 19.957353
9985 7 285.533236
9985 8 432.764669
9985 9 14.243342
9985 10 13.967233
9985 11 320.274380
9985 12 30.278366
9985 13 18.585671
9985 14 17.030936
9985 15 13.151615
9984 2 15.218316
9984 3 373.728187
9984 4 278.634985
9984 5 268.003574
9984 6 16.519171
9984 7 284.536230
9984 8 421.452702
9984 9 15.086269
9984 10 14.483217
9984 11 321.545935
9984 12 29.350167
9984 13 15.797840
9984 14 41.801733
9984 15 12.477477
9983 2 15.198171
9983 3 375.223360
9983 4 277.800086
9983 5 273.074162
9983 6 16.437485
9983 7 287.545004
9983 8 426.722970
9983 9 15.025367
9983 10 14.340342
9983 11 321.834936
9983 12 29.580010
9983 13 14.468686
9983 14 28.955537
9983 15 12.720324
9982 2 18.591978
9982 3 373.722837
9982 4 279.114651
9982 5 267.685815
9982 6 16.115278
9982 7 283.099149
9982 8 423.843380
9982 9 14.651327
9982 10 14.331263
9982 11 323.091862
9982 12 29.452453
9982 13 15.081689
9982 14 24.052753
9982 15 13.225200
9981 2 14.972150
9981 3 373.730527
9981 4 279.058014
9981 5 267.319131
9981 6 23.873376
9981 7 284.823724
9981 8 421.877020
9981 9 15.111693
9981 10 27.121177
9981 11 322.690906
9981 12 29.515873
9981 13 14213366.733493
9981 14 47.577301
9981 15 13.870086
9980 2 15.415423
9980 3 374.279854
9980 4 278.539230
9980 5 267.063846
9980 6 18.420855
9980 7 284.291025
9980 8 424.717005
9980 9 14.625435
9980 10 17.322424
9980 11 323.196130
9980 12 29.655560
9980 13 18.101610
9980 14 18.559264
9980 15 12.483148
9979 2 14.963274
9979 3 373.933547
9979 4 279.824807
9979 5 265.698764
9979 6 18.172749
9979 7 284.113030
9979 8 422.455788
9979 9 15.047333
9979 10 20.713182
9979 11 322.632931
9979 12 28.909160
9979 13 15.027837
9979 14 19.776063
9979 15 15.405656
9978 2 15.220190
9978 3 374.224018
9978 4 278.030888
9978 5 266.352783
9978 6 16.807080
9978 7 283.872463
9978 8 421.427466
9978 9 14.615656
9978 10 31.531949
9978 11 323.520602
9978 12 29.926647
9978 13 16.980328
9978 14 43.540227
9978 15 13.778811
9977 2 17.639353
9977 3 373.221624
9977 4 278.005329
9977 5 266.590576
9977 6 16.671527
9977 7 283.005953
9977 8 418.139148
9977 9 15.071944
9977 10 14.512955
9977 11 323.601309
9977 12 29.956642
9977 13 14213366.732513
9977 14 17.853064
9977 15 15.137168
9976 2 19.355085
9976 3 14213366.279306
9976 4 282.319206
9976 5 267.043308
9976 6 23.183607
9976 7 282.599452
9976 8 426.729875
9976 9 15.329780
9976 10 30.915427
9976 11 322.614643
9976 12 30.508224
9976 13 15.446202
9976 14 20.035697
9976 15 12.463245
9975 2 15.515671
9975 3 372.674099
9975 4 281.733063
9975 5 266.466357
9975 6 16.816406
9975 7 285.504954
9975 8 426.432927
9975 9 16.082713
9975 10 20.291037
9975 11 323.079934
9975 12 30.261095
9975 13 20.967460
9975 14 32.830300
9975 15 14.248280
9974 2 17.536622
9974 3 370.763315
9974 4 278.324894
9974 5 266.984283
9974 6 24.272028
9974 7 285.347300
9974 8 425.434633
9974 9 15.442869
9974 10 15.537265
9974 11 323.263520
9974 12 30.335998
9974 13 26.701831
9974 14 17.405199
9974 15 13.262351
9973 2 20.507329
9973 3 371.017464
9973 4 279.498681
9973 5 267.059403
9973 6 47.030469
9973 7 284.537640
9973 8 425.395781
9973 9 17.740470
9973 10 14.800618
9973 11 323.602736
9973 12 29.363635
9973 13 57.213607
9973 14 14213366.733523
9973 15 13.549847
9972 2 24.438400
9972 3 370.833897
9972 4 279.032919
9972 5 266.990480
9972 6 24.659957
9972 7 286.521482
9972 8 421.493475
9972 9 51.061604
9972 10 14.693163
9972 11 321.755410
9972 12 29.049250
9972 13 14213366.734921
9972 14 20.493152
9972 15 18.808145
9971 2 26.399875
9971 3 371.783609
9971 4 281.039093
9971 5 266.557791
9971 6 14213366.732588
9971 7 289.513911
9971 8 423.734357
9971 9 60.938875
9971 10 15.429381
9971 11 323.433342
9971 12 29.338082
9971 13 22.914470
9971 14 17.886640
9971 15 26.955867
9970 2 20.348884
9970 3 372.538101
9970 4 279.473398
9970 5 266.387059
9970 6 24.006654
9970 7 288.906350
9970 8 423.771179
9970 9 20.924356
9970 10 16.571980
9970 11 322.014591
9970 12 29.314773
9970 13 17.858235
9970 14 16.770839
9970 15 12.459885
9969 2 15.166657
9969 3 373.761051
9969 4 279.127469
9969 5 266.573466
9969 6 16.163950
9969 7 289.137076
9969 8 421.979650
9969 9 16.728850
9969 10 14.717311
9969 11 323.935225
9969 12 29.176083
9969 13 17.749416
9969 14 16.789464
9969 15 34.408034
9968 2 18.442173
9968 3 371.629344
9968 4 279.983684
9968 5 268.997070
9968 6 19.439860
9968 7 287.434339
9968 8 423.954112
9968 9 23.193673
9968 10 35.725874
9968 11 323.793692
9968 12 29.233645
9968 13 15.848448
9968 14 17.044523
9968 15 12.499056
9967 2 19.883788
9967 3 372.624348
9967 4 285.904860
9967 5 268.014327
9967 6 19.421389
9967 7 286.971896
9967 8 422.098033
9967 9 17.090873
9967 10 16.931153
9967 11 322.697182
9967 12 29.801763
9967 13 34.492718
9967 14 68.748856
9967 15 21.457575
9966 2 15.292014
9966 3 372.684694
9966 4 279.193850
9966 5 269.571052
9966 6 16.413020
9966 7 286.128400
9966 8 422.816615
9966 9 33.636696
9966 10 14.766760
9966 11 324.184411
9966 12 29.976200
9966 13 15.732122
9966 14 22.276103
9966 15 12.797271
9965 2 14.976714
9965 3 372.553299
9965 4 280.029996
9965 5 269.325906
9965 6 14213366.733070
9965 7 286.743109
9965 8 421.102129
9965 9 14.846044
9965 10 15.111816
9965 11 324.415721
9965 12 30.133814
9965 13 15.487485
9965 14 16.844115
9965 15 174.973834
9964 2 15.158217
9964 3 372.428728
9964 4 279.727605
9964 5 268.856932
9964 6 17.480490
9964 7 288.640194
9964 8 425.729779
9964 9 22.924591
9964 10 29.477852
9964 11 323.185896
9964 12 30.421509
9964 13 47.218754
9964 14 17.237110
9964 15 12.622020
9963 2 16.675915
9963 3 373.480664
9963 4 279.476566
9963 5 269.337122
9963 6 24.344640
9963 7 285.974693
9963 8 14213366.219215
9963 9 29.807953
9963 10 24.088874
9963 11 323.967549
9963 12 29.461074
9963 13 16.661817
9963 14 17.888598
9963 15 12.663984
9962 2 16.984242
9962 3 373.336785
9962 4 279.769387
9962 5 269.382425
9962 6 17.166339
9962 7 286.341391
9962 8 423.896480
9962 9 14.855055
9962 10 14.194429
9962 11 324.541494
9962 12 29.609599
9962 13 14.267023
9962 14 17.275731
9962 15 16.482294
9961 2 19.889125
9961 3 376.811682
9961 4 277.895096
9961 5 272.008407
9961 6 18.338621
9961 7 283.847099
9961 8 418.860771
9961 9 30.514892
9961 10 13.973393
9961 11 323.963491
9961 12 30.069099
9961 13 18.635362
9961 14 73.241646
9961 15 14.242279
9960 2 22.843682
9960 3 372.327796
9960 4 279.487795
9960 5 269.477829
9960 6 23.043475
9960 7 287.679819
9960 8 422.655975
9960 9 14.981553
9960 10 14.172511
9960 11 323.906482
9960 12 30.288948
9960 13 22.649429
9960 14 31.846196
9960 15 19.018935
9959 2 15.038022
9959 3 372.869466
9959 4 278.846271
9959 5 274.213092
9959 6 19.701307
9959 7 285.228642
9959 8 425.969871
9959 9 23.410814
9959 10 13.765322
9959 11 325.274277
9959 12 29.503247
9959 13 19.453842
9959 14 16.896291
9959 15 19.964012
9958 2 15.230190
9958 3 377.315096
9958 4 278.538333
9958 5 269.969329
9958 6 17.352460
9958 7 285.951693
9958 8 422.241858
9958 9 20.054314
9958 10 53.433195
9958 11 324.223148
9958 12 30.357384
9958 13 14.760710
9958 14 39.013113
9958 15 23.868620
9957 2 26.678683
9957 3 373.114411
9957 4 14213366.395424
9957 5 268.711793
9957 6 18.880031
9957 7 287.621283
9957 8 423.672460
9957 9 40.371810
9957 10 13.885537
9957 11 323.120991
9957 12 30.051561
9957 13 14.658732
9957 14 19.989120
9957 15 28.476945
9956 2 15.240536
9956 3 378.198134
9956 4 277.044942
9956 5 271.914823
9956 6 20.885459
9956 7 290.025099
9956 8 420.242668
9956 9 18.271100
9956 10 35.203432
9956 11 322.401302
9956 12 31.115571
9956 13 14.929803
9956 14 17.065772
9956 15 20.658781
9955 2 14.881221
9955 3 371.490419
9955 4 279.162855
9955 5 268.684440
9955 6 17.589659
9955 7 287.216876
9955 8 425.903893
9955 9 14.745100
9955 10 14.983742
9955 11 323.019779
9955 12 30.540843
9955 13 19.802209
9955 14 16.676321
9955 15 21.361066
9954 2 20.675082
9954 3 371.587279
9954 4 278.216824
9954 5 268.553103
9954 6 21.636163
9954 7 284.694242
9954 8 421.671549
9954 9 20.049735
9954 10 26.826238
9954 11 322.733287
9954 12 31.725646
9954 13 17.410245
9954 14 95.011810
9954 15 12.934198
9953 2 14213366.732328
9953 3 377.754515
9953 4 277.716050
9953 5 271.165650
9953 6 23.216659
9953 7 282.364104
9953 8 423.982344
9953 9 17.921144
9953 10 119.814293
9953 11 323.238598
9953 12 30.900446
9953 13 26.518787
9953 14 26.648682
9953 15 13.571720
9952 2 16.934208
9952 3 375.339171
9952 4 280.739754
9952 5 270.134662
9952 6 17.001478
9952 7 283.501869
9952 8 419.925432
9952 9 14.751662
9952 10 14.011439
9952 11 321.463787
9952 12 30.459428
9952 13 14213366.735400
9952 14 20.094008
9952 15 12.789534
9951 2 15.744890
9951 3 373.967040
9951 4 280.544726
9951 5 269.924465
9951 6 19.403533
9951 7 288.347417
9951 8 422.838323
9951 9 17.688786
9951 10 17.350785
9951 11 321.066788
9951 12 30.163233
9951 13 15.703402
9951 14 39.241319
9951 15 24.280797
9950 2 17.296624
9950 3 374.756324
9950 4 279.249977
9950 5 269.861755
9950 6 29.041137
9950 7 283.568130
9950 8 420.631940
9950 9 20.456827
9950 10 15.224739
9950 11 322.219549
9950 12 30.168864
9950 13 20.763611
9950 14 23.371288
9950 15 23.280402
9949 2 58.248823
9949 3 375.295829
9949 4 279.120151
9949 5 271.802034
9949 6 14213366.733274
9949 7 282.327319
9949 8 423.487156
9949 9 37.365998
9949 10 13.952351
9949 11 322.186225
9949 12 30.321866
9949 13 16.594735
9949 14 30.758594
9949 15 12.725839
9948 2 28.599181
9948 3 372.849366
9948 4 282.079709
9948 5 267.720622
9948 6 17.486126
9948 7 287.425790
9948 8 422.647338
9948 9 17.615580
9948 10 31.494905
9948 11 323.385411
9948 12 30.318790
9948 13 18.695091
9948 14 21.051372
9948 15 27.026209
9947 2 22.518732
9947 3 374.249238
9947 4 279.347349
9947 5 270.090505
9947 6 18.247026
9947 7 285.651925
9947 8 418.347638
9947 9 15.136473
9947 10 17.772751
9947 11 324.162816
9947 12 31.114534
9947 13 45.085646
9947 14 17.405477
9947 15 17.717320
9946 2 26.364899
9946 3 373.327669
9946 4 282.385981
9946 5 269.095376
9946 6 17.568249
9946 7 285.064765
9946 8 418.899789
9946 9 16.066552
9946 10 16.858145
9946 11 324.770521
9946 12 31.131641
9946 13 16.262956
9946 14 16.443113
9946 15 25.007991
9945 2 14213366.734477
9945 3 372.669070
9945 4 279.072984
9945 5 269.532050
9945 6 17.544490
9945 7 285.905869
9945 8 419.515409
9945 9 15.240436
9945 10 15.244719
9945 11 324.069073
9945 12 31.307993
9945 13 15.699446
9945 14 16.596296
9945 15 13.314919
9944 2 54.543047
9944 3 85277182.633887
9944 4 278.695516
9944 5 269.563019
9944 6 14213366.734013
9944 7 285.274873
9944 8 419.021281
9944 9 15.985220
9944 10 104.988198
9944 11 324.165976
9944 12 31.323509
9944 13 17.188902
9944 14 21.607003
9944 15 14.673544
9943 2 14.709615
9943 3 370.641399
9943 4 279.178432
9943 5 268.306997
9943 6 22.581914
9943 7 286.367298
9943 8 423.135149
9943 9 16.138940
9943 10 25.699503
9943 11 322.901635
9943 12 30.855375
9943 13 25.958631
9943 14 27.304262
9943 15 13.530172
9942 2 16.881619
9942 3 370.165150
9942 4 279.915056
9942 5 269.664275
9942 6 17.256968
9942 7 285.237498
9942 8 427.441064
9942 9 15.136107
9942 10 15.072476
9942 11 323.868484
9942 12 30.779719
9942 13 27.850357
9942 14 16.287568
9942 15 13.079068
9941 2 14.924195
9941 3 371.100208
9941 4 281.478949
9941 5 269.879432
9941 6 17.825413
9941 7 285.725610
9941 8 420.997502
9941 9 49.148851
9941 10 35.701481
9941 11 323.937316
9941 12 30.204474
9941 13 30.789073
9941 14 23.928617
9941 15 20.237875
9940 2 46.142566
9940 3 372.304996
9940 4 295.173950
9940 5 268.517603
9940 6 17.573396
9940 7 285.137806
9940 8 422.513422
9940 9 26.008613
9940 10 21.845352
9940 11 323.154567
9940 12 30.772240
9940 13 16.845821
9940 14 22.991292
9940 15 12.882165
9939 2 15.444483
9939 3 369.715798
9939 4 279.250917
9939 5 267.594345
9939 6 17.384907
9939 7 287.865589
9939 8 423.350035
9939 9 95.038380
9939 10 14.709434
9939 11 323.587897
9939 12 30.663792
9939 13 14.577574
9939 14 19.648217
9939 15 15.959873
9938 2 14.884250
9938 3 369.621758
9938 4 281.184529
9938 5 268.135654
9938 6 17.810516
9938 7 287.042843
9938 8 439.461712
9938 9 18.771028
9938 10 14.123083
9938 11 323.942556
9938 12 30.722407
9938 13 37.196173
9938 14 32.113936
9938 15 14.576287
9937 2 15.413620
9937 3 371.105065
9937 4 278.613581
9937 5 267.963609
9937 6 26.835735
9937 7 286.597911
9937 8 425.837402
9937 9 17.500188
9937 10 13.986758
9937 11 323.581489
9937 12 32.260090
9937 13 14.076198
9937 14 28.312627
9937 15 14.021335
9936 2 15.545259
9936 3 373.155419
9936 4 278.986705
9936 5 269.256786
9936 6 19.767978
9936 7 285.816775
9936 8 424.882153
9936 9 15.150380
9936 10 14.570975
9936 11 321.868358
9936 12 35.189052
9936 13 47.701280
9936 14 17.188972
9936 15 12.365380
9935 2 16.180523
9935 3 376.133254
9935 4 277.326071
9935 5 270.359007
9935 6 18.636834
9935 7 285.463670
9935 8 424.477751
9935 9 16.896478
9935 10 13.939873
9935 11 323.498928
9935 12 34.142887
9935 13 18.258050
9935 14 16.670488
9935 15 12.696674
9934 2 19.469948
9934 3 374.342520
9934 4 277.800500
9934 5 269.178122
9934 6 19.402877
9934 7 285.549774
9934 8 425.477662
9934 9 15.159388
9934 10 65.911649
9934 11 322.891771
9934 12 34.326937
9934 13 19.011451
9934 14 17.060544
9934 15 12.972888
9933 2 18.408570
9933 3 379.085718
9933 4 278.701005
9933 5 270.057843
9933 6 18.693511
9933 7 287.702264
9933 8 426.213031
9933 9 15.406228
9933 10 35.197015
9933 11 324.445409
9933 12 33.930358
9933 13 72.285067
9933 14 16.812240
9933 15 12.267245
9932 2 20.135343
9932 3 374.109219
9932 4 278.810325
9932 5 270.323366
9932 6 21.725975
9932 7 285.500090
9932 8 425.487758
9932 9 16.255103
9932 10 13.845650
9932 11 324.140271
9932 12 33.796058
9932 13 23.863500
9932 14 20.245264
9932 15 23.881690
9931 2 15.778331
9931 3 376.610341
9931 4 279.396351
9931 5 270.539209
9931 6 18.204450
9931 7 284.351338
9931 8 424.969274
9931 9 14.741675
9931 10 19.762320
9931 11 323.947852
9931 12 35.042254
9931 13 16.664047
9931 14 30.391958
9931 15 12.237529
9930 2 53.400554
9930 3 377.508303
9930 4 279.291611
9930 5 270.713462
9930 6 18.744852
9930 7 285.042272
9930 8 424.703253
9930 9 15.276423
9930 10 17.985114
9930 11 322.213030
9930 12 34.646411
9930 13 17.441858
9930 14 16.836687
9930 15 14.309910
9929 2 19.552096
9929 3 372.952325
9929 4 280.274512
9929 5 268.002970
9929 6 17.045427
9929 7 287.509620
9929 8 425.071865
9929 9 22.454271
9929 10 15.767649
9929 11 323.756424
9929 12 34.280477
9929 13 17.656745
9929 14 16.431856
9929 15 13.276738
9928 2 14.794649
9928 3 372.380245
9928 4 280.475834
9928 5 268.408431
9928 6 18.534934
9928 7 286.923360
9928 8 421.515240
9928 9 15.403867
9928 10 14.304210
9928 11 321.017098
9928 12 34.435817
9928 13 53.199961
9928 14 14213366.733333
9928 15 13.361405
9927 2 20.858933
9927 3 375.848128
9927 4 278.765807
9927 5 274.876138
9927 6 18.310910
9927 7 285.089706
9927 8 423.165846
9927 9 15.103034
9927 10 14.058206
9927 11 322.029555
9927 12 39.136306
9927 13 18.026671
9927 14 16.937670
9927 15 12.835220
9926 2 15.262427
9926 3 376.952757
9926 4 280.417148
9926 5 270.624638
9926 6 21.688067
9926 7 284.240587
9926 8 435.333830
9926 9 20.560251
9926 10 14.046051
9926 11 321.222127
9926 12 30.130690
9926 13 19.551251
9926 14 16.694006
9926 15 12.451986
9925 2 129.531541
9925 3 143.069891
9925 4 107.199018
9925 5 103.375224
9925 6 206.919363
9925 7 111.740545
9925 8 160.401265
9925 9 51.818750
9925 10 24.526981
9925 11 123.296302
9925 12 60.052009
9925 13 192.307481
9925 14 236.030483
9925 15 102.027090
9924 2 130.867237
9924 3 143.011645
9924 4 108.663653
9924 5 106.177396
9924 6 204.584934
9924 7 109.570374
9924 8 160.344370
9924 9 51.802606
9924 10 22.290130
9924 11 123.292591
9924 12 60.032364
9924 13 192.294976
9924 14 231.339211
9924 15 102.018060
9923 2 127.257841
9923 3 143.029444
9923 4 106.966535
9923 5 14213366.641932
9923 6 201.140695
9923 7 109.567117
9923 8 162.623239
9923 9 51.826299
9923 10 16.986834
9923 11 123.306404
9923 12 60.052874
9923 13 192.258658
9923 14 232.054720
9923 15 102.003348
