# #runID ohdu sigmaOSbin
7741 14 12.343897
7741 15 12.834474
7740 2 11.613546
7740 3 12.174843
7740 4 11.327217
7740 5 11.429891
7740 6 14.703135
7740 7 10.899547
7740 8 18.629438
7740 9 13.355145
7740 10 12.434189
7740 11 6.524577
7740 12 7.893313
7740 13 13.004229
7740 14 12.368412
7740 15 12.842699
7739 2 11.587695
7739 3 12.161043
7739 4 11.311844
7739 5 11.390856
7739 6 14.682617
7739 7 10.927397
7739 8 18.529223
7739 9 13.317837
7739 10 12.424360
7739 11 6.532770
7739 12 7.753742
7739 13 12.996696
7739 14 12.270006
7739 15 12.866861
7738 2 11.596896
7738 3 12.183139
7738 4 11.346810
7738 5 11.460492
7738 6 14.653330
7738 7 11.001220
7738 8 18.218143
7738 9 13.230235
7738 10 12.468368
7738 11 6.513639
7738 12 7.765792
7738 13 13.021595
7738 14 12.308272
7738 15 12.823796
7737 2 11.620269
7737 3 12.179470
7737 4 11.328482
7737 5 11.401787
7737 6 14.676932
7737 7 10.926603
7737 8 18.609873
7737 9 13.310795
7737 10 12.461564
7737 11 6.517754
7737 12 7.592504
7737 13 12.989176
7737 14 12.335416
7737 15 12.855093
7736 2 11.583686
7736 3 12.162129
7736 4 11.327846
7736 5 11.374481
7736 6 14.707089
7736 7 10.878128
7736 8 18.623352
7736 9 13.297325
7736 10 12.466403
7736 11 6.518904
7736 12 7.450798
7736 13 12.980195
7736 14 12.255558
7736 15 12.775959
7735 2 11.603167
7735 3 12.141893
7735 4 11.329023
7735 5 11.391085
7735 6 14.659279
7735 7 10.905291
7735 8 18.455118
7735 9 13.295665
7735 10 12.440500
7735 11 6.526699
7735 12 7.382861
7735 13 12.941484
7735 14 12.286057
7735 15 12.721154
7734 2 11.588469
7734 3 12.161475
7734 4 11.303951
7734 5 11.371259
7734 6 14.645298
7734 7 10.923963
7734 8 18.563298
7734 9 13.275017
7734 10 12.454766
7734 11 6.528804
7734 12 7.461567
7734 13 12.964786
7734 14 12.209559
7734 15 12.793233
7733 2 11.562418
7733 3 12.142714
7733 4 11.293640
7733 5 11.395180
7733 6 14.693860
7733 7 10.840675
7733 8 18.634833
7733 9 13.280852
7733 10 12.402835
7733 11 6.521599
7733 12 7.469115
7733 13 12.937595
7733 14 12.233006
7733 15 12.781780
7732 2 11.583690
7732 3 12.176197
7732 4 11.292416
7732 5 11.399587
7732 6 14.576559
7732 7 10.994759
7732 8 18.398931
7732 9 13.308659
7732 10 12.465398
7732 11 6.512620
7732 12 7.541757
7732 13 12.905310
7732 14 12.198362
7732 15 12.781428
7731 2 11.600991
7731 3 12.181204
7731 4 11.315119
7731 5 11.441225
7731 6 14.664936
7731 7 10.877846
7731 8 18.584870
7731 9 13.347528
7731 10 12.393940
7731 11 6.520731
7731 12 7.525771
7731 13 12.916324
7731 14 12.243267
7731 15 12.768819
7730 2 11.571685
7730 3 12.142287
7730 4 11.339002
7730 5 11.369547
7730 6 14.650534
7730 7 10.886220
7730 8 18.158304
7730 9 13.212701
7730 10 12.486333
7730 11 6.522177
7730 12 7.487999
7730 13 12.954849
7730 14 12.272966
7730 15 12.788576
7729 2 11.602303
7729 3 12.181823
7729 4 11.288923
7729 5 11.393809
7729 6 14.592138
7729 7 10.971766
7729 8 18.443484
7729 9 13.308413
7729 10 12.471492
7729 11 6.533880
7729 12 7.406252
7729 13 12.928590
7729 14 12.245990
7729 15 12.770603
7728 2 11.579078
7728 3 12.177034
7728 4 11.323585
7728 5 11.423019
7728 6 14.614321
7728 7 10.988406
7728 8 18.365537
7728 9 13.239213
7728 10 12.442860
7728 11 6.528545
7728 12 7.605817
7728 13 13.000378
7728 14 12.296417
7728 15 12.746420
7727 2 11.576552
7727 3 12.161018
7727 4 11.330910
7727 5 11.369368
7727 6 14.676399
7727 7 10.898478
7727 8 18.538844
7727 9 13.311125
7727 10 12.422818
7727 11 6.520779
7727 12 7.517794
7727 13 12.921213
7727 14 12.232172
7727 15 12.762333
7726 2 11.590156
7726 3 12.180417
7726 4 11.316071
7726 5 11.405742
7726 6 14.641841
7726 7 10.897737
7726 8 18.584438
7726 9 13.338188
7726 10 12.410896
7726 11 6.523291
7726 12 7.579830
7726 13 12.910100
7726 14 12.256098
7726 15 12.753501
7725 2 11.588182
7725 3 12.165360
7725 4 11.319194
7725 5 11.404197
7725 6 14.647615
7725 7 10.939261
7725 8 18.614888
7725 9 13.309848
7725 10 12.434221
7725 11 6.510152
7725 12 7.434870
7725 13 12.972184
7725 14 12.302436
7725 15 12.749718
7724 2 11.583455
7724 3 12.174546
7724 4 11.298281
7724 5 11.414886
7724 6 14.558695
7724 7 10.939623
7724 8 18.510636
7724 9 13.333394
7724 10 12.412749
7724 11 6.529688
7724 12 7.343731
7724 13 12.935337
7724 14 12.200141
7724 15 12.799585
7723 2 11.593371
7723 3 12.213819
7723 4 11.311763
7723 5 11.374197
7723 6 14.599688
7723 7 11.003000
7723 8 18.605975
7723 9 13.359045
7723 10 12.466490
7723 11 6.521672
7723 12 7.606637
7723 13 12.995592
7723 14 12.313062
7723 15 12.817319
7722 2 11.623186
7722 3 12.132734
7722 4 11.340202
7722 5 11.406784
7722 6 14.629894
7722 7 10.928123
7722 8 18.606285
7722 9 13.373064
7722 10 12.505841
7722 11 6.529735
7722 12 7.898539
7722 13 13.033057
7722 14 12.406586
7722 15 12.819688
7721 2 11.612829
7721 3 12.166546
7721 4 11.336858
7721 5 11.441447
7721 6 14.649045
7721 7 10.934535
7721 8 18.508990
7721 9 13.395273
7721 10 12.432230
7721 11 6.531793
7721 12 7.948587
7721 13 13.029260
7721 14 12.313987
7721 15 12.873584
7720 2 11.625110
7720 3 12.130953
7720 4 11.299184
7720 5 11.398088
7720 6 14.721403
7720 7 10.964081
7720 8 18.475014
7720 9 13.378246
7720 10 12.474594
7720 11 6.534534
7720 12 7.721876
7720 13 13.016638
7720 14 12.377659
7720 15 12.845346
7719 2 11.576584
7719 3 12.202430
7719 4 11.337022
7719 5 11.413719
7719 6 14.622854
7719 7 10.959908
7719 8 18.541294
7719 9 13.349364
7719 10 12.461985
7719 11 6.532890
7719 12 7.641098
7719 13 12.951148
7719 14 12.235018
7719 15 12.856138
7718 2 11.604935
7718 3 12.234046
7718 4 11.337074
7718 5 11.403930
7718 6 14.640463
7718 7 10.984154
7718 8 18.670261
7718 9 13.357499
7718 10 12.458016
7718 11 6.538744
7718 12 7.720937
7718 13 13.012527
7718 14 12.377997
7718 15 12.821417
7717 2 11.611347
7717 3 12.165056
7717 4 11.335116
7717 5 11.431841
7717 6 14.712918
7717 7 10.925664
7717 8 18.050912
7717 9 13.305692
7717 10 12.445034
7717 11 6.529108
7717 12 7.800693
7717 13 13.016201
7717 14 12.363200
7717 15 12.853631
7716 2 11.579387
7716 3 12.184616
7716 4 11.313397
7716 5 11.437359
7716 6 14.702347
7716 7 10.880780
7716 8 18.555825
7716 9 13.386083
7716 10 12.401570
7716 11 6.533901
7716 12 7.556949
7716 13 12.999016
7716 14 12.367084
7716 15 12.790027
7715 2 11.617337
7715 3 12.190981
7715 4 0.087646
7715 5 11.422002
7715 6 14.675547
7715 7 10.966099
7715 8 18.532565
7715 9 13.332997
7715 10 12.463941
7715 11 6.521695
7715 12 7.756279
7715 13 13.035372
7715 14 12.406230
7715 15 12.844901
7714 2 11.623916
7714 3 12.194883
7714 4 11.290881
7714 5 11.411970
7714 6 14.684510
7714 7 10.958076
7714 8 18.641644
7714 9 13.340553
7714 10 12.428040
7714 11 6.550323
7714 12 7.538118
7714 13 12.981909
7714 14 12.299500
7714 15 12.765316
7713 2 11.618144
7713 3 12.217804
7713 4 11.354447
7713 5 11.446333
7713 6 14.645240
7713 7 11.011347
7713 8 18.736489
7713 9 13.379558
7713 10 12.494959
7713 11 6.520060
7713 12 7.827310
7713 13 12.992529
7713 14 12.399102
7713 15 12.787921
7712 2 11.585727
7712 3 12.159159
7712 4 11.332122
7712 5 11.401238
7712 6 14.718375
7712 7 10.919383
7712 8 18.584211
7712 9 13.302115
7712 10 12.423764
7712 11 6.505283
7712 12 7.501624
7712 13 12.945048
7712 14 12.329308
7712 15 12.739733
7711 2 11.552738
7711 3 12.146406
7711 4 11.348315
7711 5 11.393141
7711 6 14.670877
7711 7 10.918843
7711 8 18.572546
7711 9 13.345736
7711 10 12.431737
7711 11 6.492990
7711 12 7.521476
7711 13 12.915831
7711 14 12.320868
7711 15 12.739554
7710 2 11.543470
7710 3 12.216835
7710 4 11.292786
7710 5 11.396252
7710 6 14.539216
7710 7 10.990209
7710 8 18.624049
7710 9 13.344909
7710 10 12.494813
7710 11 6.502300
7710 12 7.531775
7710 13 12.979067
7710 14 12.267558
7710 15 12.794440
7709 2 11.604861
7709 3 12.113339
7709 4 11.348471
7709 5 11.416269
7709 6 14.678494
7709 7 10.870195
7709 8 18.649503
7709 9 13.298378
7709 10 12.390592
7709 11 6.519167
7709 12 7.490886
7709 13 12.932464
7709 14 12.238144
7709 15 12.790232
7708 2 11.580440
7708 3 12.127130
7708 4 11.280709
7708 5 11.396096
7708 6 14.618750
7708 7 10.960172
7708 8 18.498355
7708 9 13.312988
7708 10 12.482017
7708 11 6.526221
7708 12 7.454285
7708 13 12.959460
7708 14 12.358001
7708 15 12.770917
7707 2 11.607901
7707 3 12.150652
7707 4 11.297142
7707 5 11.395895
7707 6 14.625957
7707 7 10.961480
7707 8 18.731995
7707 9 13.341235
7707 10 12.468654
7707 11 6.515002
7707 12 7.501372
7707 13 12.945963
7707 14 12.288978
7707 15 12.775175
7706 2 11.583957
7706 3 12.150233
7706 4 11.327383
7706 5 11.431584
7706 6 14.653002
7706 7 10.933256
7706 8 18.576757
7706 9 13.353745
7706 10 12.401131
7706 11 6.511955
7706 12 7.460032
7706 13 12.956930
7706 14 12.255878
7706 15 12.748973
7705 2 11.589829
7705 3 12.162966
7705 4 11.361387
7705 5 11.439104
7705 6 14.605774
7705 7 10.931769
7705 8 18.155472
7705 9 13.339079
7705 10 12.448999
7705 11 6.526633
7705 12 7.502523
7705 13 12.979417
7705 14 12.244052
7705 15 12.804829
7704 2 11.601000
7704 3 12.152635
7704 4 11.282667
7704 5 11.418898
7704 6 14.624849
7704 7 10.955456
7704 8 18.589806
7704 9 13.382366
7704 10 12.388018
7704 11 6.508191
7704 12 7.642884
7704 13 12.966380
7704 14 12.217023
7704 15 12.832156
7703 2 11.590373
7703 3 12.164847
7703 4 11.309690
7703 5 11.419586
7703 6 14.647783
7703 7 10.900004
7703 8 18.627276
7703 9 13.368432
7703 10 12.454755
7703 11 6.535661
7703 12 7.484796
7703 13 12.978955
7703 14 12.275326
7703 15 12.809667
7702 2 11.620337
7702 3 12.147138
7702 4 11.334335
7702 5 11.414316
7702 6 14.627462
7702 7 10.923368
7702 8 18.583340
7702 9 13.383809
7702 10 12.435759
7702 11 6.528805
7702 12 7.504209
7702 13 12.956583
7702 14 12.205220
7702 15 12.832036
7701 2 11.632169
7701 3 12.147957
7701 4 11.335417
7701 5 11.445017
7701 6 14.627835
7701 7 10.938578
7701 8 18.738481
7701 9 13.372500
7701 10 12.417663
7701 11 6.523208
7701 12 7.533488
7701 13 13.011014
7701 14 12.245679
7701 15 12.833912
7700 2 11.631963
7700 3 12.161710
7700 4 11.355706
7700 5 11.438180
7700 6 14.701752
7700 7 10.964144
7700 8 18.722549
7700 9 13.354857
7700 10 12.422503
7700 11 6.523863
7700 12 7.718811
7700 13 12.989270
7700 14 12.278172
7700 15 12.856294
7699 2 11.599485
7699 3 12.176235
7699 4 11.346323
7699 5 11.412500
7699 6 14.606628
7699 7 11.009093
7699 8 18.501012
7699 9 13.384524
7699 10 12.441594
7699 11 6.518894
7699 12 7.576369
7699 13 12.983765
7699 14 12.267610
7699 15 12.833659
7698 2 11.652976
7698 3 12.210969
7698 4 11.324665
7698 5 11.414799
7698 6 14.636412
7698 7 10.990713
7698 8 18.723995
7698 9 13.386381
7698 10 12.474441
7698 11 6.529337
7698 12 7.724203
7698 13 13.063064
7698 14 12.250719
7698 15 12.858311
7697 2 11.613813
7697 3 12.160524
7697 4 11.360210
7697 5 11.468875
7697 6 14.734107
7697 7 10.946907
7697 8 18.633229
7697 9 13.448420
7697 10 12.452961
7697 11 6.514057
7697 12 7.705532
7697 13 13.005939
7697 14 12.312770
7697 15 12.848672
7696 2 11.730600
7696 3 12.117015
7696 4 11.297141
7696 5 11.395325
7696 6 14.599899
7696 7 10.946015
7696 8 13.964866
7696 9 12.548224
7696 10 12.495371
7696 11 6.517675
7696 12 7.736084
7696 13 13.180098
7696 14 12.407571
7696 15 12.923323
7521 2 11.432799
7521 3 12.085457
7521 4 11.274553
7521 5 11.386489
7521 6 14.596281
7521 7 10.883828
7521 8 11.803945
7521 9 12.643334
7521 10 0.099941
7521 11 6.431967
7521 12 6.979491
7521 13 12.799087
7521 14 12.172468
7521 15 12.631977
7520 2 11.418493
7520 3 12.073016
7520 4 11.288074
7520 5 11.326535
7520 6 14.516815
7520 7 10.909057
7520 8 0.093023
7520 9 12.616569
7520 10 12.288432
7520 11 6.407830
7520 12 6.933517
7520 13 12.821016
7520 14 12.182961
7520 15 12.610987
7519 2 11.387144
7519 3 12.090620
7519 4 11.325405
7519 5 11.337711
7519 6 14.614194
7519 7 10.919335
7519 8 11.857810
7519 9 12.620959
7519 10 12.280693
7519 11 6.447702
7519 12 6.980376
7519 13 12.779214
7519 14 12.120287
7519 15 12.626032
7518 2 11.450324
7518 3 12.107295
7518 4 11.494742
7518 5 11.378451
7518 6 14.504836
7518 7 10.905663
7518 8 11.894139
7518 9 13.084371
7518 10 12.285530
7518 11 6.386783
7518 12 6.993415
7518 13 12.852160
7518 14 12.195004
7518 15 12.612519
7517 2 11.416371
7517 3 12.043992
7517 4 11.445026
7517 5 11.383552
7517 6 14.416213
7517 7 10.858111
7517 8 11.902885
7517 9 13.210048
7517 10 12.347661
7517 11 6.399053
7517 12 6.998753
7517 13 12.831061
7517 14 12.145528
7517 15 12.577429
7516 2 11.410821
7516 3 12.069603
7516 4 11.398202
7516 5 11.321116
7516 6 14.440147
7516 7 10.880038
7516 8 11.854040
7516 9 13.075659
7516 10 12.309078
7516 11 6.407327
7516 12 6.954332
7516 13 12.848922
7516 14 12.185671
7516 15 12.605654
7515 2 11.400097
7515 3 12.057550
7515 4 11.515975
7515 5 11.378091
7515 6 14.423443
7515 7 10.874441
7515 8 11.851499
7515 9 13.328418
7515 10 12.269151
7515 11 6.409747
7515 12 6.942679
7515 13 12.808414
7515 14 12.160516
7515 15 12.608610
7514 2 11.405937
7514 3 12.077619
7514 4 11.419956
7514 5 11.360734
7514 6 14.470210
7514 7 10.877187
7514 8 11.879006
7514 9 13.068885
7514 10 12.217000
7514 11 6.394916
7514 12 6.957111
7514 13 12.836275
7514 14 12.195189
7514 15 12.604195
7513 2 11.420842
7513 3 12.090426
7513 4 11.327031
7513 5 11.383785
7513 6 14.449649
7513 7 10.918410
7513 8 11.803957
7513 9 13.073592
7513 10 12.291525
7513 11 6.410999
7513 12 6.943781
7513 13 12.790601
7513 14 12.183883
7513 15 12.595213
7512 2 11.443020
7512 3 12.095636
7512 4 11.509340
7512 5 11.358123
7512 6 14.456829
7512 7 10.859783
7512 8 11.827877
7512 9 13.081588
7512 10 12.272203
7512 11 6.425477
7512 12 6.951306
7512 13 12.815026
7512 14 12.190976
7512 15 12.636182
7511 2 11.457864
7511 3 12.051820
7511 4 11.474846
7511 5 11.354720
7511 6 14.467929
7511 7 10.873662
7511 8 11.846635
7511 9 13.045420
7511 10 12.297275
7511 11 6.421366
7511 12 6.959738
7511 13 12.834167
7511 14 12.181439
7511 15 12.593210
7510 2 11.481415
7510 3 12.070032
7510 4 11.386855
7510 5 11.392381
7510 6 14.440451
7510 7 10.883358
7510 8 11.838508
7510 9 13.019790
7510 10 12.279692
7510 11 6.420559
7510 12 6.954357
7510 13 12.836114
7510 14 12.159815
7510 15 12.630940
7509 2 11.434198
7509 3 12.021961
7509 4 11.460212
7509 5 11.364915
7509 6 14.495222
7509 7 10.898032
7509 8 11.869530
7509 9 13.034341
7509 10 12.308852
7509 11 6.436805
7509 12 6.972037
7509 13 12.829235
7509 14 12.168989
7509 15 12.639330
7508 2 11.430232
7508 3 12.051029
7508 4 11.498557
7508 5 11.382134
7508 6 14.394718
7508 7 10.878458
7508 8 11.864680
7508 9 13.009489
7508 10 12.302917
7508 11 6.400340
7508 12 6.962099
7508 13 12.822962
7508 14 12.156819
7508 15 12.624297
7507 2 11.425778
7507 3 12.069738
7507 4 11.499861
7507 5 11.394791
7507 6 14.518101
7507 7 10.850817
7507 8 11.879633
7507 9 13.032155
7507 10 12.259558
7507 11 6.394513
7507 12 6.972490
7507 13 12.821052
7507 14 12.181211
7507 15 12.645864
7506 2 11.431400
7506 3 12.096791
7506 4 11.398393
7506 5 11.393273
7506 6 14.519686
7506 7 10.893451
7506 8 11.891603
7506 9 13.008224
7506 10 12.282370
7506 11 6.403564
7506 12 6.984574
7506 13 12.780736
7506 14 12.160904
7506 15 12.585337
7505 2 11.429869
7505 3 12.088052
7505 4 11.454429
7505 5 11.376036
7505 6 14.527380
7505 7 10.844334
7505 8 11.868814
7505 9 13.000378
7505 10 12.289400
7505 11 6.397271
7505 12 6.976298
7505 13 12.798113
7505 14 12.287827
7505 15 0.036222
7504 2 11.452475
7504 3 12.057621
7504 4 11.464403
7504 5 11.369533
7504 6 14.499245
7504 7 10.927549
7504 8 11.899513
7504 9 13.330429
7504 10 12.283896
7504 11 6.393357
7504 12 6.968532
7504 13 12.796411
7504 14 12.175485
7504 15 12.609245
7503 2 11.434378
7503 3 12.075174
7503 4 11.476627
7503 5 11.390026
7503 6 14.467293
7503 7 10.908040
7503 8 11.909209
7503 9 13.055293
7503 10 12.271478
7503 11 6.420599
7503 12 6.960982
7503 13 12.784311
7503 14 12.193626
7503 15 12.662664
7502 2 11.466186
7502 3 12.078782
7502 4 11.428519
7502 5 11.374813
7502 6 14.512907
7502 7 10.847532
7502 8 11.880613
7502 9 12.974227
7502 10 12.298372
7502 11 6.408248
7502 12 6.942102
7502 13 12.827145
7502 14 12.214621
7502 15 12.630663
7501 2 11.413464
7501 3 12.073324
7501 4 11.480607
7501 5 11.372173
7501 6 14.564840
7501 7 10.890352
7501 8 11.915085
7501 9 13.058795
7501 10 12.305330
7501 11 6.412852
7501 12 6.972568
7501 13 12.826895
7501 14 12.158181
7501 15 12.629036
7500 2 11.443934
7500 3 12.077287
7500 4 11.382755
7500 5 11.368648
7500 6 14.500923
7500 7 10.858701
7500 8 11.880491
7500 9 12.984221
7500 10 12.293091
7500 11 6.416464
7500 12 6.972358
7500 13 12.860252
7500 14 12.170967
7500 15 12.649339
7499 2 11.404388
7499 3 12.106759
7499 4 11.439601
7499 5 11.371784
7499 6 14.536678
7499 7 10.870536
7499 8 11.931654
7499 9 13.011369
7499 10 12.260615
7499 11 6.404176
7499 12 6.930743
7499 13 12.812936
7499 14 12.274892
7499 15 12.620330
7498 2 11.392373
7498 3 12.149312
7498 4 11.341925
7498 5 11.377462
7498 6 14.540581
7498 7 10.885427
7498 8 11.897683
7498 9 13.048768
7498 10 12.282244
7498 11 6.429181
7498 12 6.951399
7498 13 12.779976
7498 14 12.162744
7498 15 12.583506
7497 2 11.422485
7497 3 12.078829
7497 4 11.398049
7497 5 11.361712
7497 6 14.612055
7497 7 10.897264
7497 8 11.867178
7497 9 12.993261
7497 10 12.302748
7497 11 6.432357
7497 12 7.000827
7497 13 12.790524
7497 14 12.118949
7497 15 12.626072
7496 2 11.442024
7496 3 12.101882
7496 4 11.539994
7496 5 11.360414
7496 6 14.476966
7496 7 10.927747
7496 8 11.861692
7496 9 13.026552
7496 10 12.296552
7496 11 6.405295
7496 12 6.996772
7496 13 12.840742
7496 14 12.162506
7496 15 12.598769
7495 2 11.408582
7495 3 12.074227
7495 4 11.465897
7495 5 11.367533
7495 6 14.422526
7495 7 10.914210
7495 8 11.819424
7495 9 12.994570
7495 10 12.268813
7495 11 6.391931
7495 12 6.958247
7495 13 12.815127
7495 14 12.136297
7495 15 12.611481
7494 2 11.432584
7494 3 12.080074
7494 4 11.369125
7494 5 11.383102
7494 6 14.471596
7494 7 10.876492
7494 8 11.812818
7494 9 12.970350
7494 10 12.284194
7494 11 6.422320
7494 12 6.962678
7494 13 12.819481
7494 14 12.168042
7494 15 12.629460
7493 2 11.402777
7493 3 12.076211
7493 4 11.404631
7493 5 11.380500
7493 6 14.518477
7493 7 10.924135
7493 8 11.810135
7493 9 12.974350
7493 10 12.264956
7493 11 6.393764
7493 12 6.934785
7493 13 12.817514
7493 14 12.185033
7493 15 12.638742
7492 2 11.437351
7492 3 12.081680
7492 4 11.438139
7492 5 11.370075
7492 6 14.433052
7492 7 10.899898
7492 8 11.840071
7492 9 13.003528
7492 10 12.294620
7492 11 6.392802
7492 12 6.972118
7492 13 12.804425
7492 14 12.156894
7492 15 12.589496
7491 2 11.424185
7491 3 12.098112
7491 4 11.425032
7491 5 11.390406
7491 6 14.433674
7491 7 10.905314
7491 8 11.835859
7491 9 12.969509
7491 10 12.290471
7491 11 6.361866
7491 12 6.948311
7491 13 12.799973
7491 14 12.184993
7491 15 12.555795
7490 2 11.435018
7490 3 12.085006
7490 4 11.481076
7490 5 11.418761
7490 6 14.530215
7490 7 10.909314
7490 8 11.828987
7490 9 13.010483
7490 10 12.301944
7490 11 6.408286
7490 12 6.948965
7490 13 12.785313
7490 14 12.131218
7490 15 12.631004
7489 2 11.391274
7489 3 12.088224
7489 4 11.446434
7489 5 11.372312
7489 6 14.455880
7489 7 10.881456
7489 8 11.833013
7489 9 12.985549
7489 10 12.303857
7489 11 6.425116
7489 12 6.922931
7489 13 12.847432
7489 14 12.178084
7489 15 12.578858
7488 2 11.431310
7488 3 12.095348
7488 4 11.454603
7488 5 11.372219
7488 6 14.451564
7488 7 10.908810
7488 8 11.852602
7488 9 12.974649
7488 10 12.280015
7488 11 6.385286
7488 12 6.928031
7488 13 12.813087
7488 14 12.139534
7488 15 12.598864
7487 2 11.440460
7487 3 12.070085
7487 4 11.445515
7487 5 11.366033
7487 6 14.498923
7487 7 10.935884
7487 8 11.840222
7487 9 12.965276
7487 10 12.248637
7487 11 6.406967
7487 12 6.968805
7487 13 12.819937
7487 14 12.165648
7487 15 12.607387
7486 2 11.442871
7486 3 12.079852
7486 4 11.389397
7486 5 11.391193
7486 6 14.448546
7486 7 10.873198
7486 8 11.841566
7486 9 12.954519
7486 10 12.258416
7486 11 6.369990
7486 12 6.921355
7486 13 12.842558
7486 14 12.159650
7486 15 12.639356
7485 2 11.433099
7485 3 12.081893
7485 4 11.442068
7485 5 11.375585
7485 6 14.499737
7485 7 10.887356
7485 8 11.835533
7485 9 12.968734
7485 10 12.262717
7485 11 0.011740
7485 12 6.935540
7485 13 12.793922
7485 14 12.150182
7485 15 12.613274
7484 2 11.444594
7484 3 12.072925
7484 4 11.444682
7484 5 11.365379
7484 6 14.442458
7484 7 10.907879
7484 8 11.863117
7484 9 12.963512
7484 10 12.304363
7484 11 6.367757
7484 12 6.948444
7484 13 12.776782
7484 14 12.291948
7484 15 12.602476
7483 2 11.429079
7483 3 12.047085
7483 4 11.400235
7483 5 11.351095
7483 6 14.440408
7483 7 10.857673
7483 8 11.887704
7483 9 12.915309
7483 10 12.262019
7483 11 6.373912
7483 12 6.928066
7483 13 12.824965
7483 14 12.354577
7483 15 12.636074
7482 2 11.405786
7482 3 12.042692
7482 4 11.360623
7482 5 11.393183
7482 6 14.453791
7482 7 10.831525
7482 8 11.890493
7482 9 12.956194
7482 10 12.301571
7482 11 6.383664
7482 12 0.026421
7482 13 12.804478
7482 14 12.169051
7482 15 12.637286
7481 2 11.424458
7481 3 12.095636
7481 4 11.651128
7481 5 11.389351
7481 6 14.555161
7481 7 10.931491
7481 8 11.863100
7481 9 13.313874
7481 10 12.242328
7481 11 6.380781
7481 12 6.951465
7481 13 12.756416
7481 14 12.175846
7481 15 12.625279
