# #runID ohdu sigmaOSMAD
8056 2 11.546523
8056 3 12.146435
8056 4 11.301020
8056 5 11.391404
8056 6 14.571361
8056 7 10.944744
8056 8 18.339455
8056 9 13.371565
8056 10 12.435807
8056 11 6.460253
8056 12 6.836727
8056 13 12.939764
8056 14 12.304649
8056 15 12.710516
8055 2 11.557949
8055 3 12.100799
8055 4 11.281862
8055 5 11.361836
8055 6 14.612176
8055 7 10.938664
8055 8 18.415369
8055 9 13.384519
8055 10 12.414564
8055 11 6.483344
8055 12 6.841302
8055 13 12.902002
8055 14 12.279860
8055 15 12.688099
8054 2 11.567238
8054 3 12.079744
8054 4 11.331991
8054 5 11.373305
8054 6 14.658745
8054 7 10.989167
8054 8 18.415240
8054 9 13.372724
8054 10 12.392379
8054 11 6.483898
8054 12 6.856698
8054 13 12.817703
8054 14 12.393086
8054 15 12.739035
8053 2 11.560731
8053 3 12.164680
8053 4 11.288064
8053 5 11.346360
8053 6 14.576523
8053 7 10.902644
8053 8 18.367878
8053 9 13.391884
8053 10 12.422267
8053 11 6.446045
8053 12 6.826721
8053 13 12.822039
8053 14 12.273902
8053 15 12.683452
8052 2 11.553489
8052 3 12.119721
8052 4 11.252162
8052 5 11.339658
8052 6 14.502568
8052 7 10.912033
8052 8 18.422116
8052 9 13.390453
8052 10 12.379841
8052 11 6.464210
8052 12 6.813545
8052 13 12.887800
8052 14 12.296866
8052 15 12.726604
8051 2 11.543180
8051 3 12.134879
8051 4 11.275788
8051 5 11.388973
8051 6 14.528078
8051 7 10.930953
8051 8 18.337477
8051 9 13.376439
8051 10 12.428967
8051 11 6.448008
8051 12 6.817183
8051 13 12.867828
8051 14 12.221723
8051 15 12.665353
8050 2 11.548279
8050 3 12.152360
8050 4 11.302166
8050 5 11.384376
8050 6 14.508780
8050 7 10.905365
8050 8 18.496852
8050 9 13.311247
8050 10 12.435655
8050 11 6.463009
8050 12 6.807366
8050 13 12.904075
8050 14 12.243278
8050 15 12.685703
8049 2 11.537972
8049 3 12.108852
8049 4 11.229787
8049 5 11.349602
8049 6 14.572995
8049 7 10.934546
8049 8 18.463866
8049 9 13.385694
8049 10 12.414506
8049 11 6.460612
8049 12 6.805364
8049 13 12.923938
8049 14 12.273053
8049 15 12.667912
8048 2 11.510242
8048 3 12.127672
8048 4 11.255574
8048 5 11.373781
8048 6 14.489333
8048 7 10.894834
8048 8 18.212149
8048 9 13.340523
8048 10 12.418278
8048 11 6.462224
8048 12 6.816370
8048 13 12.970938
8048 14 12.294386
8048 15 12.651822
8047 2 11.544347
8047 3 12.155000
8047 4 11.250858
8047 5 11.331411
8047 6 14.593835
8047 7 10.902493
8047 8 18.370601
8047 9 13.342565
8047 10 12.413057
8047 11 6.466267
8047 12 6.808854
8047 13 12.922222
8047 14 12.197944
8047 15 12.690071
8046 2 11.577683
8046 3 12.103039
8046 4 11.286824
8046 5 11.369245
8046 6 14.618583
8046 7 10.978743
8046 8 18.382632
8046 9 13.391809
8046 10 12.431132
8046 11 6.427995
8046 12 6.812829
8046 13 12.977581
8046 14 12.349556
8046 15 12.606717
8045 2 11.549178
8045 3 12.172109
8045 4 11.263026
8045 5 11.392116
8045 6 14.511281
8045 7 10.946365
8045 8 18.430615
8045 9 13.366388
8045 10 12.428116
8045 11 6.458190
8045 12 6.836492
8045 13 12.896226
8045 14 12.397948
8045 15 12.689432
8044 2 11.568709
8044 3 12.082053
8044 4 11.244705
8044 5 11.369908
8044 6 14.625631
8044 7 10.975527
8044 8 18.285732
8044 9 13.351442
8044 10 12.396364
8044 11 6.471970
8044 12 6.792876
8044 13 12.876679
8044 14 12.277059
8044 15 12.708579
8043 2 11.538463
8043 3 12.151710
8043 4 11.240695
8043 5 11.342191
8043 6 14.588260
8043 7 10.883228
8043 8 18.303713
8043 9 13.359764
8043 10 12.404847
8043 11 6.448978
8043 12 6.813816
8043 13 12.898579
8043 14 12.248951
8043 15 12.717176
8042 2 11.535348
8042 3 12.105293
8042 4 11.277261
8042 5 11.376149
8042 6 14.598711
8042 7 10.926324
8042 8 18.406345
8042 9 13.435518
8042 10 12.381665
8042 11 6.469015
8042 12 6.808731
8042 13 12.872648
8042 14 12.263170
8042 15 12.688590
8041 2 11.565080
8041 3 12.107405
8041 4 11.292643
8041 5 11.342005
8041 6 14.583719
8041 7 10.925694
8041 8 18.257511
8041 9 13.363353
8041 10 12.429019
8041 11 6.442428
8041 12 6.823181
8041 13 12.854359
8041 14 12.226157
8041 15 12.674650
8040 2 11.571486
8040 3 12.143558
8040 4 11.273790
8040 5 11.386972
8040 6 14.565337
8040 7 10.898394
8040 8 18.311768
8040 9 13.375620
8040 10 12.433331
8040 11 6.464133
8040 12 6.817980
8040 13 12.867971
8040 14 12.347061
8040 15 12.692187
8039 2 11.585477
8039 3 12.123835
8039 4 11.316203
8039 5 11.373052
8039 6 14.616481
8039 7 10.950997
8039 8 18.391394
8039 9 13.402816
8039 10 12.421211
8039 11 6.473768
8039 12 6.822797
8039 13 12.865145
8039 14 12.279628
8039 15 12.692696
8038 2 11.558064
8038 3 12.114245
8038 4 11.256842
8038 5 11.368428
8038 6 14.618016
8038 7 10.975881
8038 8 18.332889
8038 9 13.350489
8038 10 12.410775
8038 11 6.485266
8038 12 6.813003
8038 13 12.928193
8038 14 12.305854
8038 15 12.711195
8037 2 11.600618
8037 3 12.104675
8037 4 11.338202
8037 5 11.390904
8037 6 14.676382
8037 7 11.002240
8037 8 18.287840
8037 9 13.396246
8037 10 12.380738
8037 11 6.474666
8037 12 6.834330
8037 13 12.864956
8037 14 12.356627
8037 15 12.731574
8036 2 11.524043
8036 3 12.114622
8036 4 11.303314
8036 5 11.373425
8036 6 14.631398
8036 7 10.901989
8036 8 18.425369
8036 9 13.420309
8036 10 12.435788
8036 11 6.461641
8036 12 6.836492
8036 13 12.917661
8036 14 12.256209
8036 15 12.693977
8035 2 11.573240
8035 3 12.081184
8035 4 11.301368
8035 5 11.398335
8035 6 14.613497
8035 7 10.926422
8035 8 18.427012
8035 9 13.392919
8035 10 12.473065
8035 11 6.458685
8035 12 6.853134
8035 13 12.934877
8035 14 12.299602
8035 15 12.689508
8034 2 11.675102
8034 3 12.175301
8034 4 11.450800
8034 5 11.465645
8034 6 14.622657
8034 7 11.008554
8034 8 18.462085
8034 9 13.480039
8034 10 12.477182
8034 11 6.480919
8034 12 6.855619
8034 13 12.892095
8034 14 12.333787
8034 15 12.701133
8033 2 11.560426
8033 3 12.133800
8033 4 11.265521
8033 5 11.382267
8033 6 14.608085
8033 7 10.938904
8033 8 18.352793
8033 9 13.393852
8033 10 12.438698
8033 11 6.479675
8033 12 6.836493
8033 13 12.917831
8033 14 12.244680
8033 15 12.718479
8032 2 11.549702
8032 3 12.075822
8032 4 11.304245
8032 5 11.396845
8032 6 14.609482
8032 7 10.948137
8032 8 18.429351
8032 9 13.400448
8032 10 12.467936
8032 11 6.469007
8032 12 6.847889
8032 13 12.907879
8032 14 12.272336
8032 15 12.695250
8031 2 11.545705
8031 3 12.157487
8031 4 11.258872
8031 5 11.370837
8031 6 14.627450
8031 7 10.903510
8031 8 18.446422
8031 9 13.423210
8031 10 12.487469
8031 11 6.460088
8031 12 6.838847
8031 13 12.947815
8031 14 12.309937
8031 15 12.696847
8030 2 11.543540
8030 3 12.148572
8030 4 11.271705
8030 5 11.376636
8030 6 14.510667
8030 7 10.918171
8030 8 18.282102
8030 9 13.420347
8030 10 12.488157
8030 11 6.462803
8030 12 6.789978
8030 13 12.887494
8030 14 12.306700
8030 15 12.675458
8029 2 11.544600
8029 3 12.126473
8029 4 11.282757
8029 5 11.358161
8029 6 14.531596
8029 7 10.901879
8029 8 18.300398
8029 9 13.506766
8029 10 12.475302
8029 11 6.447413
8029 12 6.786295
8029 13 12.873127
8029 14 12.310434
8029 15 12.697296
8028 2 11.561986
8028 3 12.089600
8028 4 11.261289
8028 5 11.363104
8028 6 14.569192
8028 7 10.867854
8028 8 18.271015
8028 9 13.367010
8028 10 12.433738
8028 11 6.472942
8028 12 6.806471
8028 13 12.854348
8028 14 12.231921
8028 15 12.681684
8027 2 11.549737
8027 3 12.068674
8027 4 11.290541
8027 5 11.365861
8027 6 14.630323
8027 7 10.978410
8027 8 18.462550
8027 9 13.431808
8027 10 12.451112
8027 11 6.487854
8027 12 6.828825
8027 13 12.916725
8027 14 12.302264
8027 15 12.686763
8026 2 11.559914
8026 3 12.074724
8026 4 11.275223
8026 5 11.367108
8026 6 14.625773
8026 7 10.880964
8026 8 18.392082
8026 9 13.424830
8026 10 12.426270
8026 11 6.469043
8026 12 6.810579
8026 13 12.856783
8026 14 12.268742
8026 15 12.717889
8025 2 11.526302
8025 3 12.119999
8025 4 11.251377
8025 5 11.362049
8025 6 14.554417
8025 7 10.861521
8025 8 18.260378
8025 9 13.410087
8025 10 12.449165
8025 11 6.475304
8025 12 6.823372
8025 13 12.918701
8025 14 12.245493
8025 15 12.698899
8024 2 11.538687
8024 3 12.103107
8024 4 11.237926
8024 5 11.364261
8024 6 14.574952
8024 7 10.887209
8024 8 18.254356
8024 9 13.427105
8024 10 12.476635
8024 11 6.466652
8024 12 6.814386
8024 13 12.904352
8024 14 12.232403
8024 15 12.694415
8023 2 11.565475
8023 3 12.127476
8023 4 11.228491
8023 5 11.329723
8023 6 14.571790
8023 7 10.918232
8023 8 18.455194
8023 9 13.449194
8023 10 12.424433
8023 11 6.461410
8023 12 6.836419
8023 13 12.940356
8023 14 12.176748
8023 15 12.721192
8022 2 11.558331
8022 3 12.108138
8022 4 11.248814
8022 5 11.336048
8022 6 14.503928
8022 7 10.909857
8022 8 18.456427
8022 9 13.425782
8022 10 12.430629
8022 11 6.477838
8022 12 6.814389
8022 13 12.877703
8022 14 12.282187
8022 15 12.744353
8021 2 11.582590
8021 3 12.063109
8021 4 11.312351
8021 5 11.320363
8021 6 14.625829
8021 7 10.981132
8021 8 18.228410
8021 9 13.421557
8021 10 12.483992
8021 11 6.482805
8021 12 6.810415
8021 13 12.899553
8021 14 12.251883
8021 15 12.662312
8020 2 11.522167
8020 3 12.116399
8020 4 11.285069
8020 5 11.326225
8020 6 14.539095
8020 7 10.926263
8020 8 18.289870
8020 9 13.452921
8020 10 12.447918
8020 11 6.493064
8020 12 6.820712
8020 13 12.947280
8020 14 12.285653
8020 15 12.704875
8019 2 11.610168
8019 3 12.107171
8019 4 11.338875
8019 5 11.384098
8019 6 14.636519
8019 7 10.937306
8019 8 18.474635
8019 9 13.444268
8019 10 12.436296
8019 11 6.487488
8019 12 6.840790
8019 13 12.902308
8019 14 12.256294
8019 15 12.690140
8018 2 11.551103
8018 3 12.110513
8018 4 11.285819
8018 5 11.420942
8018 6 14.626137
8018 7 10.938489
8018 8 18.374872
8018 9 13.428866
8018 10 12.467031
8018 11 6.454816
8018 12 6.849091
8018 13 12.926622
8018 14 12.267705
8018 15 12.732380
8017 2 11.580494
8017 3 12.161502
8017 4 11.281181
8017 5 11.371796
8017 6 14.583874
8017 7 10.937423
8017 8 18.340727
8017 9 13.448669
8017 10 12.459056
8017 11 6.476296
8017 12 6.820017
8017 13 12.889225
8017 14 12.228095
8017 15 12.696599
8016 2 11.580805
8016 3 12.110338
8016 4 11.307570
8016 5 11.351264
8016 6 14.615808
8016 7 10.943393
8016 8 18.389373
8016 9 13.478465
8016 10 12.442244
8016 11 6.471047
8016 12 6.828518
8016 13 12.909894
8016 14 12.273360
8016 15 12.684192
8015 2 11.570550
8015 3 12.103532
8015 4 11.304738
8015 5 11.396097
8015 6 14.586557
8015 7 10.918168
8015 8 18.188631
8015 9 13.454351
8015 10 12.439013
8015 11 6.475203
8015 12 6.827341
8015 13 12.924411
8015 14 12.333017
8015 15 12.679513
8014 2 11.579874
8014 3 12.147379
8014 4 11.334110
8014 5 11.370777
8014 6 14.634156
8014 7 10.983293
8014 8 18.385398
8014 9 13.416873
8014 10 12.457104
8014 11 6.487764
8014 12 6.814269
8014 13 12.913283
8014 14 12.286609
8014 15 12.694504
8013 2 11.567834
8013 3 12.149342
8013 4 11.286786
8013 5 11.385497
8013 6 14.654062
8013 7 10.931049
8013 8 18.405977
8013 9 13.397475
8013 10 12.444428
8013 11 6.485104
8013 12 6.828308
8013 13 12.906641
8013 14 12.237520
8013 15 12.754566
8012 2 11.563413
8012 3 12.129866
8012 4 11.280865
8012 5 11.415154
8012 6 14.629940
8012 7 10.953667
8012 8 18.333178
8012 9 13.486977
8012 10 12.458443
8012 11 6.476512
8012 12 6.838920
8012 13 12.963776
8012 14 12.256618
8012 15 12.723016
8011 2 11.595457
8011 3 12.119573
8011 4 11.299940
8011 5 11.360321
8011 6 14.602519
8011 7 10.956840
8011 8 18.293316
8011 9 13.459551
8011 10 12.474098
8011 11 6.461430
8011 12 6.855824
8011 13 12.914419
8011 14 12.218874
8011 15 12.740204
8010 2 11.576877
8010 3 12.087279
8010 4 11.282692
8010 5 11.379698
8010 6 14.551191
8010 7 10.920681
8010 8 18.196608
8010 9 13.437406
8010 10 12.456551
8010 11 6.473949
8010 12 6.811121
8010 13 12.892061
8010 14 12.249699
8010 15 12.685468
8009 2 11.547947
8009 3 12.084583
8009 4 11.303424
8009 5 11.358941
8009 6 14.576323
8009 7 10.916580
8009 8 18.368883
8009 9 13.442904
8009 10 12.425702
8009 11 6.470018
8009 12 6.819527
8009 13 12.889749
8009 14 12.239120
8009 15 12.687594
8008 2 11.587778
8008 3 12.072213
8008 4 11.293549
8008 5 11.380973
8008 6 14.607795
8008 7 10.927275
8008 8 18.418844
8008 9 13.437280
8008 10 12.485505
8008 11 6.476453
8008 12 6.807902
8008 13 12.900271
8008 14 12.169846
8008 15 12.714917
8007 2 11.567117
8007 3 12.089224
8007 4 11.295449
8007 5 11.352106
8007 6 14.608386
8007 7 10.941927
8007 8 18.341577
8007 9 13.461171
8007 10 12.423617
8007 11 6.460471
8007 12 6.822090
8007 13 12.899190
8007 14 12.166067
8007 15 12.733394
8006 2 11.557294
8006 3 12.115378
8006 4 11.248706
8006 5 11.370458
8006 6 14.549345
8006 7 10.912357
8006 8 18.162322
8006 9 13.489367
8006 10 12.405344
8006 11 6.467054
8006 12 6.811697
8006 13 12.957449
8006 14 12.352272
8006 15 12.609207
8005 2 11.507738
8005 3 12.152251
8005 4 11.239834
8005 5 11.394747
8005 6 14.518334
8005 7 10.910601
8005 8 18.244201
8005 9 13.476902
8005 10 12.477346
8005 11 6.494213
8005 12 6.802048
8005 13 12.916479
8005 14 12.250652
8005 15 12.631791
8004 2 11.535094
8004 3 12.153819
8004 4 11.255795
8004 5 11.342798
8004 6 14.559647
8004 7 10.923053
8004 8 18.367622
8004 9 13.411858
8004 10 12.422953
8004 11 6.466997
8004 12 6.795875
8004 13 12.901333
8004 14 12.273354
8004 15 12.638928
8003 2 11.557349
8003 3 12.122458
8003 4 11.266331
8003 5 11.374492
8003 6 14.524894
8003 7 10.930354
8003 8 18.502272
8003 9 13.503030
8003 10 12.439469
8003 11 6.458220
8003 12 6.806322
8003 13 12.876882
8003 14 12.185455
8003 15 12.668281
8002 2 11.525001
8002 3 12.099870
8002 4 11.262480
8002 5 11.315496
8002 6 14.551914
8002 7 10.899164
8002 8 18.162994
8002 9 13.514785
8002 10 12.403380
8002 11 6.463519
8002 12 6.777083
8002 13 12.883188
8002 14 12.261340
8002 15 12.674537
8001 2 11.552759
8001 3 12.160038
8001 4 11.299546
8001 5 11.369931
8001 6 14.507604
8001 7 10.939911
8001 8 18.206084
8001 9 13.472717
8001 10 12.389680
8001 11 6.474820
8001 12 6.831767
8001 13 12.925334
8001 14 12.167777
8001 15 12.714565
8000 2 11.559616
8000 3 12.160119
8000 4 11.252932
8000 5 11.366588
8000 6 14.546696
8000 7 10.944010
8000 8 18.391423
8000 9 13.464233
8000 10 12.368405
8000 11 6.464884
8000 12 6.826818
8000 13 12.911192
8000 14 12.215528
8000 15 12.707655
7999 2 11.526018
7999 3 12.125505
7999 4 11.263007
7999 5 11.366532
7999 6 14.544372
7999 7 10.930255
7999 8 18.167399
7999 9 13.451285
7999 10 12.448252
7999 11 6.482228
7999 12 6.807100
7999 13 12.893193
7999 14 12.206137
7999 15 12.675863
7998 2 11.549991
7998 3 12.115148
7998 4 11.275697
7998 5 11.369617
7998 6 14.554963
7998 7 10.903040
7998 8 18.399574
7998 9 13.446382
7998 10 12.400099
7998 11 6.455166
7998 12 6.836643
7998 13 12.946532
7998 14 12.207478
7998 15 12.718792
7997 2 11.565794
7997 3 12.097191
7997 4 11.264119
7997 5 11.400128
7997 6 14.598635
7997 7 10.957157
7997 8 18.120325
7997 9 13.481169
7997 10 12.467840
7997 11 6.469794
7997 12 6.831262
7997 13 12.926369
7997 14 12.243262
7997 15 12.664542
7996 2 11.577781
7996 3 12.181650
7996 4 11.302055
7996 5 11.394632
7996 6 14.496283
7996 7 10.920265
7996 8 18.404263
7996 9 13.505088
7996 10 12.446137
7996 11 6.478519
7996 12 6.848649
7996 13 12.954085
7996 14 12.215168
7996 15 12.708498
7995 2 11.563938
7995 3 12.115342
7995 4 11.385502
7995 5 11.388707
7995 6 14.615372
7995 7 10.961531
7995 8 18.147439
7995 9 13.523956
7995 10 12.430151
7995 11 6.477067
7995 12 6.827092
7995 13 12.921802
7995 14 12.376018
7995 15 12.706009
7994 2 11.567718
7994 3 12.134383
7994 4 11.271639
7994 5 11.413233
7994 6 14.571237
7994 7 10.900377
7994 8 18.457362
7994 9 13.491024
7994 10 12.459186
7994 11 6.464336
7994 12 6.832619
7994 13 12.943688
7994 14 12.331570
7994 15 12.741123
7993 2 11.598682
7993 3 12.129951
7993 4 11.275361
7993 5 11.360921
7993 6 14.617624
7993 7 10.967029
7993 8 18.173990
7993 9 13.517784
7993 10 12.482230
7993 11 6.476359
7993 12 6.826296
7993 13 12.948021
7993 14 12.227046
7993 15 12.713850
7992 2 11.560068
7992 3 12.120659
7992 4 11.322833
7992 5 11.360466
7992 6 14.669757
7992 7 10.974315
7992 8 18.189689
7992 9 13.489170
7992 10 12.468074
7992 11 6.452603
7992 12 6.849836
7992 13 12.894554
7992 14 12.225764
7992 15 12.712443
7991 2 11.580676
7991 3 12.152308
7991 4 11.301758
7991 5 11.394906
7991 6 14.568732
7991 7 10.925262
7991 8 17.952948
7991 9 13.469272
7991 10 12.431205
7991 11 6.466522
7991 12 6.808124
7991 13 12.963604
7991 14 12.251263
7991 15 12.715405
7990 2 11.528921
7990 3 12.097928
7990 4 11.310559
7990 5 11.379291
7990 6 14.629309
7990 7 10.945258
7990 8 18.228903
7990 9 13.154312
7990 10 12.406812
7990 11 6.478912
7990 12 6.812964
7990 13 12.900423
7990 14 12.167804
7990 15 12.659250
7989 2 11.541009
7989 3 12.118904
7989 4 11.297212
7989 5 11.357558
7989 6 14.611042
7989 7 10.906385
7989 8 18.173363
7989 9 13.180420
7989 10 12.485323
7989 11 6.467494
7989 12 6.808958
7989 13 12.934712
7989 14 12.334941
7989 15 12.623562
7988 2 11.515334
7988 3 12.132047
7988 4 11.261397
7988 5 11.385666
7988 6 14.619112
7988 7 10.893314
7988 8 18.257375
7988 9 13.197540
7988 10 12.431305
7988 11 6.464648
7988 12 6.800481
7988 13 12.942093
7988 14 12.344261
7988 15 12.671831
7987 2 11.543663
7987 3 12.104881
7987 4 11.305372
7987 5 11.355536
7987 6 14.547995
7987 7 10.926361
7987 8 18.268606
7987 9 13.167267
7987 10 12.429289
7987 11 6.468928
7987 12 6.812766
7987 13 12.927963
7987 14 12.174944
7987 15 12.670777
7986 2 11.569959
7986 3 12.110502
7986 4 11.384446
7986 5 11.366822
7986 6 14.574607
7986 7 10.999127
7986 8 18.238329
7986 9 13.184861
7986 10 12.395504
7986 11 6.458662
7986 12 6.822370
7986 13 12.973619
7986 14 12.376189
7986 15 12.628795
7985 2 11.559745
7985 3 12.073525
7985 4 11.309460
7985 5 11.334033
7985 6 14.535439
7985 7 10.938888
7985 8 18.191730
7985 9 13.198360
7985 10 12.407556
7985 11 6.436650
7985 12 6.796565
7985 13 12.927409
7985 14 12.174759
7985 15 12.723918
7984 2 11.563774
7984 3 12.141051
7984 4 11.263648
7984 5 11.399928
7984 6 14.617796
7984 7 10.874931
7984 8 18.313949
7984 9 13.241694
7984 10 12.455121
7984 11 6.450212
7984 12 6.814555
7984 13 12.986624
7984 14 12.234992
7984 15 12.627312
7983 2 11.545549
7983 3 12.169204
7983 4 11.258125
7983 5 11.377674
7983 6 14.538584
7983 7 10.913388
7983 8 18.179891
7983 9 13.234660
7983 10 12.473951
7983 11 6.487321
7983 12 6.829210
7983 13 12.960296
7983 14 12.232047
7983 15 12.672634
7982 2 11.539645
7982 3 12.088536
7982 4 11.274645
7982 5 11.372227
7982 6 14.607102
7982 7 10.891306
7982 8 18.254307
7982 9 13.212361
7982 10 12.419466
7982 11 6.464353
7982 12 6.791197
7982 13 12.922891
7982 14 12.270584
7982 15 12.721614
7981 2 11.597214
7981 3 12.100373
7981 4 11.316057
7981 5 11.403545
7981 6 14.607626
7981 7 10.920135
7981 8 18.291088
7981 9 13.184537
7981 10 12.384794
7981 11 6.457500
7981 12 6.834842
7981 13 12.910607
7981 14 12.205111
7981 15 12.681387
7980 2 11.584081
7980 3 12.090475
7980 4 11.307415
7980 5 11.355268
7980 6 14.556932
7980 7 10.923550
7980 8 18.142675
7980 9 13.249170
7980 10 12.394782
7980 11 6.467238
7980 12 6.794394
7980 13 12.893301
7980 14 12.230504
7980 15 12.690510
7979 2 11.534382
7979 3 12.165447
7979 4 11.295833
7979 5 11.363676
7979 6 14.524339
7979 7 10.933988
7979 8 18.215584
7979 9 13.256507
7979 10 12.398922
7979 11 6.432328
7979 12 6.809725
7979 13 12.953007
7979 14 12.283145
7979 15 12.720441
7978 2 11.524510
7978 3 12.139097
7978 4 11.301901
7978 5 11.330336
7978 6 14.520597
7978 7 10.929664
7978 8 18.229697
7978 9 13.233494
7978 10 12.403322
7978 11 6.440867
7978 12 6.811750
7978 13 12.967263
7978 14 12.278963
7978 15 12.723677
7977 2 11.583320
7977 3 12.114619
7977 4 11.355145
7977 5 11.393982
7977 6 14.587809
7977 7 10.980213
7977 8 18.306881
7977 9 13.220613
7977 10 12.337567
7977 11 6.461716
7977 12 6.839081
7977 13 12.900138
7977 14 12.238718
7977 15 12.727021
7976 2 11.571738
7976 3 12.132098
7976 4 11.297446
7976 5 11.368022
7976 6 14.619929
7976 7 10.958703
7976 8 18.160600
7976 9 13.221284
7976 10 12.399987
7976 11 6.470375
7976 12 6.834487
7976 13 12.999267
7976 14 12.250868
7976 15 12.680670
7975 2 11.572708
7975 3 12.118949
7975 4 11.287391
7975 5 11.407363
7975 6 14.571749
7975 7 10.942455
7975 8 18.317846
7975 9 13.211477
7975 10 12.410091
7975 11 6.479923
7975 12 6.825095
7975 13 12.936288
7975 14 12.222306
7975 15 12.708122
7974 2 11.573484
7974 3 12.159293
7974 4 11.388401
7974 5 11.369066
7974 6 14.588141
7974 7 10.990336
7974 8 18.337218
7974 9 13.180747
7974 10 12.426985
7974 11 6.479018
7974 12 6.827186
7974 13 12.921602
7974 14 12.309781
7974 15 12.856505
7973 2 11.560314
7973 3 12.159541
7973 4 11.273779
7973 5 11.416841
7973 6 14.548536
7973 7 10.922274
7973 8 17.967836
7973 9 13.235288
7973 10 12.438819
7973 11 6.482212
7973 12 6.827045
7973 13 12.928920
7973 14 12.195401
7973 15 12.707768
7972 2 11.580401
7972 3 12.130377
7972 4 11.294494
7972 5 11.371555
7972 6 14.610053
7972 7 10.939364
7972 8 18.439474
7972 9 13.226972
7972 10 12.404306
7972 11 6.483003
7972 12 6.807918
7972 13 12.943204
7972 14 12.248295
7972 15 12.785819
7971 2 11.581147
7971 3 12.124095
7971 4 11.288678
7971 5 11.368489
7971 6 14.631846
7971 7 10.934531
7971 8 18.392325
7971 9 13.241000
7971 10 12.429595
7971 11 6.481109
7971 12 6.849807
7971 13 12.925923
7971 14 12.243331
7971 15 12.713215
7970 2 11.547311
7970 3 12.070405
