# E[keV], Quenching[1]
1.780e+00,1.475e-01
1.780e+00,1.475e-01
1.790e+00,1.478e-01
1.790e+00,1.478e-01
1.790e+00,1.478e-01
1.790e+00,1.478e-01
1.800e+00,1.482e-01
1.800e+00,1.482e-01
1.800e+00,1.482e-01
1.800e+00,1.482e-01
1.800e+00,1.482e-01
1.810e+00,1.486e-01
1.810e+00,1.486e-01
1.810e+00,1.486e-01
1.810e+00,1.486e-01
1.820e+00,1.487e-01
1.820e+00,1.487e-01
1.820e+00,1.487e-01
1.820e+00,1.487e-01
1.830e+00,1.492e-01
1.830e+00,1.492e-01
1.830e+00,1.492e-01
1.830e+00,1.492e-01
1.840e+00,1.496e-01
1.840e+00,1.496e-01
1.840e+00,1.496e-01
1.840e+00,1.496e-01
1.850e+00,1.497e-01
1.850e+00,1.497e-01
1.850e+00,1.497e-01
1.850e+00,1.497e-01
1.860e+00,1.501e-01
1.860e+00,1.501e-01
1.860e+00,1.501e-01
1.860e+00,1.501e-01
1.870e+00,1.504e-01
1.870e+00,1.504e-01
1.870e+00,1.504e-01
1.870e+00,1.504e-01
1.880e+00,1.507e-01
1.880e+00,1.507e-01
1.880e+00,1.507e-01
1.880e+00,1.507e-01
1.890e+00,1.510e-01
1.890e+00,1.510e-01
1.890e+00,1.510e-01
1.890e+00,1.510e-01
1.900e+00,1.513e-01
1.900e+00,1.513e-01
1.900e+00,1.513e-01
1.900e+00,1.513e-01
1.910e+00,1.516e-01
1.910e+00,1.516e-01
1.910e+00,1.516e-01
1.910e+00,1.516e-01
1.920e+00,1.519e-01
1.920e+00,1.519e-01
1.920e+00,1.519e-01
1.920e+00,1.519e-01
1.930e+00,1.522e-01
1.930e+00,1.522e-01
1.930e+00,1.522e-01
1.930e+00,1.522e-01
1.940e+00,1.525e-01
1.940e+00,1.525e-01
1.940e+00,1.525e-01
1.940e+00,1.525e-01
1.950e+00,1.527e-01
1.950e+00,1.527e-01
1.950e+00,1.527e-01
1.950e+00,1.527e-01
1.960e+00,1.532e-01
1.960e+00,1.532e-01
1.960e+00,1.532e-01
1.960e+00,1.532e-01
1.970e+00,1.534e-01
1.970e+00,1.534e-01
1.970e+00,1.534e-01
1.980e+00,1.536e-01
1.980e+00,1.536e-01
1.980e+00,1.536e-01
1.980e+00,1.536e-01
1.990e+00,1.539e-01
1.990e+00,1.539e-01
1.990e+00,1.539e-01
1.990e+00,1.539e-01
2.000e+00,1.542e-01
2.000e+00,1.542e-01
2.000e+00,1.542e-01
2.000e+00,1.542e-01
2.010e+00,1.546e-01
2.010e+00,1.546e-01
2.010e+00,1.546e-01
2.010e+00,1.546e-01
2.020e+00,1.549e-01
2.020e+00,1.549e-01
2.020e+00,1.549e-01
2.030e+00,1.551e-01
2.030e+00,1.551e-01
2.030e+00,1.551e-01
2.030e+00,1.551e-01
2.040e+00,1.552e-01
2.040e+00,1.552e-01
2.040e+00,1.552e-01
2.040e+00,1.552e-01
2.050e+00,1.557e-01
2.050e+00,1.557e-01
2.050e+00,1.557e-01
2.060e+00,1.560e-01
2.060e+00,1.560e-01
2.060e+00,1.560e-01
2.060e+00,1.560e-01
2.070e+00,1.562e-01
2.070e+00,1.562e-01
2.070e+00,1.562e-01
2.070e+00,1.562e-01
2.080e+00,1.563e-01
2.080e+00,1.563e-01
2.080e+00,1.563e-01
2.090e+00,1.569e-01
2.090e+00,1.569e-01
2.090e+00,1.569e-01
2.090e+00,1.569e-01
2.100e+00,1.572e-01
2.100e+00,1.572e-01
2.100e+00,1.572e-01
2.110e+00,1.573e-01
2.110e+00,1.573e-01
2.110e+00,1.573e-01
2.110e+00,1.573e-01
2.120e+00,1.576e-01
2.120e+00,1.576e-01
2.120e+00,1.576e-01
2.120e+00,1.576e-01
2.130e+00,1.580e-01
2.130e+00,1.580e-01
2.130e+00,1.580e-01
2.140e+00,1.582e-01
2.140e+00,1.582e-01
2.140e+00,1.582e-01
2.140e+00,1.582e-01
2.150e+00,1.585e-01
2.150e+00,1.585e-01
2.150e+00,1.585e-01
2.160e+00,1.586e-01
2.160e+00,1.586e-01
2.160e+00,1.586e-01
2.160e+00,1.586e-01
2.170e+00,1.589e-01
2.170e+00,1.589e-01
2.170e+00,1.589e-01
2.180e+00,1.592e-01
2.180e+00,1.592e-01
2.180e+00,1.592e-01
2.190e+00,1.596e-01
2.190e+00,1.596e-01
2.190e+00,1.596e-01
2.190e+00,1.596e-01
2.200e+00,1.597e-01
2.200e+00,1.597e-01
2.200e+00,1.597e-01
2.210e+00,1.598e-01
2.210e+00,1.598e-01
2.210e+00,1.598e-01
2.210e+00,1.598e-01
2.220e+00,1.603e-01
2.220e+00,1.603e-01
2.220e+00,1.603e-01
2.230e+00,1.607e-01
2.230e+00,1.607e-01
2.230e+00,1.607e-01
2.230e+00,1.607e-01
2.240e+00,1.607e-01
2.240e+00,1.607e-01
2.240e+00,1.607e-01
2.250e+00,1.609e-01
2.250e+00,1.609e-01
2.250e+00,1.609e-01
2.260e+00,1.613e-01
2.260e+00,1.613e-01
2.260e+00,1.613e-01
2.260e+00,1.613e-01
2.270e+00,1.616e-01
2.270e+00,1.616e-01
2.270e+00,1.616e-01
2.280e+00,1.617e-01
2.280e+00,1.617e-01
2.280e+00,1.617e-01
2.290e+00,1.620e-01
2.290e+00,1.620e-01
2.290e+00,1.620e-01
2.300e+00,1.623e-01
2.300e+00,1.623e-01
2.300e+00,1.623e-01
2.300e+00,1.623e-01
2.310e+00,1.625e-01
2.310e+00,1.625e-01
2.310e+00,1.625e-01
2.320e+00,1.627e-01
2.320e+00,1.627e-01
2.320e+00,1.627e-01
2.330e+00,1.630e-01
2.330e+00,1.630e-01
2.330e+00,1.630e-01
2.340e+00,1.633e-01
2.340e+00,1.633e-01
2.340e+00,1.633e-01
2.340e+00,1.633e-01
2.350e+00,1.635e-01
2.350e+00,1.635e-01
2.350e+00,1.635e-01
2.360e+00,1.638e-01
2.360e+00,1.638e-01
2.360e+00,1.638e-01
2.370e+00,1.640e-01
2.370e+00,1.640e-01
2.370e+00,1.640e-01
2.380e+00,1.642e-01
2.380e+00,1.642e-01
2.380e+00,1.642e-01
2.390e+00,1.644e-01
2.390e+00,1.644e-01
2.390e+00,1.644e-01
2.390e+00,1.644e-01
2.400e+00,1.647e-01
2.400e+00,1.647e-01
2.400e+00,1.647e-01
2.410e+00,1.649e-01
2.410e+00,1.649e-01
2.410e+00,1.649e-01
2.420e+00,1.651e-01
2.420e+00,1.651e-01
2.420e+00,1.651e-01
2.430e+00,1.655e-01
2.430e+00,1.655e-01
2.430e+00,1.655e-01
2.440e+00,1.658e-01
2.440e+00,1.658e-01
2.440e+00,1.658e-01
2.450e+00,1.658e-01
2.450e+00,1.658e-01
2.450e+00,1.658e-01
2.460e+00,1.661e-01
2.460e+00,1.661e-01
2.460e+00,1.661e-01
2.470e+00,1.662e-01
2.470e+00,1.662e-01
2.470e+00,1.662e-01
2.480e+00,1.666e-01
2.480e+00,1.666e-01
2.480e+00,1.666e-01
2.490e+00,1.668e-01
2.490e+00,1.668e-01
2.490e+00,1.668e-01
2.500e+00,1.670e-01
2.500e+00,1.670e-01
2.500e+00,1.670e-01
2.510e+00,1.673e-01
2.510e+00,1.673e-01
2.510e+00,1.673e-01
2.520e+00,1.675e-01
2.520e+00,1.675e-01
2.520e+00,1.675e-01
2.530e+00,1.676e-01
2.530e+00,1.676e-01
2.530e+00,1.676e-01
2.540e+00,1.680e-01
2.540e+00,1.680e-01
2.540e+00,1.680e-01
2.550e+00,1.683e-01
2.550e+00,1.683e-01
2.550e+00,1.683e-01
2.560e+00,1.685e-01
2.560e+00,1.685e-01
2.560e+00,1.685e-01
2.570e+00,1.686e-01
2.570e+00,1.686e-01
2.570e+00,1.686e-01
2.580e+00,1.688e-01
2.580e+00,1.688e-01
2.580e+00,1.688e-01
2.590e+00,1.692e-01
2.590e+00,1.692e-01
2.590e+00,1.692e-01
2.600e+00,1.694e-01
2.600e+00,1.694e-01
2.600e+00,1.694e-01
2.610e+00,1.695e-01
2.610e+00,1.695e-01
2.610e+00,1.695e-01
2.620e+00,1.697e-01
2.620e+00,1.697e-01
2.630e+00,1.701e-01
2.630e+00,1.701e-01
2.630e+00,1.701e-01
2.640e+00,1.703e-01
2.640e+00,1.703e-01
2.640e+00,1.703e-01
2.650e+00,1.703e-01
2.650e+00,1.703e-01
2.650e+00,1.703e-01
2.660e+00,1.706e-01
2.660e+00,1.706e-01
2.660e+00,1.706e-01
2.670e+00,1.708e-01
2.670e+00,1.708e-01
2.670e+00,1.708e-01
2.680e+00,1.712e-01
2.680e+00,1.712e-01
2.690e+00,1.712e-01
2.690e+00,1.712e-01
2.690e+00,1.712e-01
2.700e+00,1.714e-01
2.700e+00,1.714e-01
2.700e+00,1.714e-01
2.710e+00,1.717e-01
2.710e+00,1.717e-01
2.710e+00,1.717e-01
2.720e+00,1.721e-01
2.720e+00,1.721e-01
2.720e+00,1.721e-01
2.730e+00,1.723e-01
2.730e+00,1.723e-01
2.740e+00,1.723e-01
2.740e+00,1.723e-01
2.740e+00,1.723e-01
2.750e+00,1.726e-01
2.750e+00,1.726e-01
2.750e+00,1.726e-01
2.760e+00,1.728e-01
2.760e+00,1.728e-01
2.770e+00,1.731e-01
2.770e+00,1.731e-01
2.770e+00,1.731e-01
2.780e+00,1.731e-01
2.780e+00,1.731e-01
2.780e+00,1.731e-01
2.790e+00,1.735e-01
2.790e+00,1.735e-01
2.790e+00,1.735e-01
2.800e+00,1.736e-01
2.800e+00,1.736e-01
2.810e+00,1.737e-01
2.810e+00,1.737e-01
2.810e+00,1.737e-01
2.820e+00,1.741e-01
2.820e+00,1.741e-01
2.820e+00,1.741e-01
2.830e+00,1.743e-01
2.830e+00,1.743e-01
2.840e+00,1.745e-01
2.840e+00,1.745e-01
2.840e+00,1.745e-01
2.850e+00,1.747e-01
2.850e+00,1.747e-01
2.850e+00,1.747e-01
2.860e+00,1.748e-01
2.860e+00,1.748e-01
2.870e+00,1.751e-01
2.870e+00,1.751e-01
2.870e+00,1.751e-01
2.880e+00,1.753e-01
2.880e+00,1.753e-01
2.890e+00,1.755e-01
2.890e+00,1.755e-01
2.890e+00,1.755e-01
2.900e+00,1.756e-01
2.900e+00,1.756e-01
2.900e+00,1.756e-01
2.910e+00,1.759e-01
2.910e+00,1.759e-01
2.920e+00,1.762e-01
2.920e+00,1.762e-01
2.920e+00,1.762e-01
2.930e+00,1.762e-01
2.930e+00,1.762e-01
2.940e+00,1.764e-01
2.940e+00,1.764e-01
2.940e+00,1.764e-01
2.950e+00,1.766e-01
2.950e+00,1.766e-01
2.960e+00,1.769e-01
2.960e+00,1.769e-01
2.960e+00,1.769e-01
2.970e+00,1.772e-01
2.970e+00,1.772e-01
2.980e+00,1.773e-01
2.980e+00,1.773e-01
2.980e+00,1.773e-01
2.990e+00,1.773e-01
2.990e+00,1.773e-01
3.000e+00,1.776e-01
3.000e+00,1.776e-01
3.000e+00,1.776e-01
3.010e+00,1.778e-01
3.010e+00,1.778e-01
3.020e+00,1.782e-01
3.020e+00,1.782e-01
3.020e+00,1.782e-01
3.030e+00,1.782e-01
3.030e+00,1.782e-01
3.040e+00,1.782e-01
3.040e+00,1.782e-01
3.040e+00,1.782e-01
3.050e+00,1.787e-01
3.050e+00,1.787e-01
3.060e+00,1.787e-01
3.060e+00,1.787e-01
3.060e+00,1.787e-01
3.070e+00,1.790e-01
3.070e+00,1.790e-01
3.080e+00,1.793e-01
3.080e+00,1.793e-01
3.080e+00,1.793e-01
3.090e+00,1.793e-01
3.090e+00,1.793e-01
3.100e+00,1.794e-01
3.100e+00,1.794e-01
3.100e+00,1.794e-01
3.110e+00,1.797e-01
3.110e+00,1.797e-01
3.120e+00,1.798e-01
3.120e+00,1.798e-01
3.130e+00,1.802e-01
3.130e+00,1.802e-01
3.130e+00,1.802e-01
3.140e+00,1.804e-01
3.140e+00,1.804e-01
3.150e+00,1.804e-01
3.150e+00,1.804e-01
3.160e+00,1.805e-01
3.160e+00,1.805e-01
3.160e+00,1.805e-01
3.170e+00,1.807e-01
3.170e+00,1.807e-01
3.180e+00,1.810e-01
3.180e+00,1.810e-01
3.180e+00,1.810e-01
3.190e+00,1.814e-01
3.190e+00,1.814e-01
3.200e+00,1.814e-01
3.200e+00,1.814e-01
3.210e+00,1.814e-01
3.210e+00,1.814e-01
3.210e+00,1.814e-01
3.220e+00,1.817e-01
3.220e+00,1.817e-01
3.230e+00,1.819e-01
3.230e+00,1.819e-01
3.240e+00,1.821e-01
3.240e+00,1.821e-01
3.240e+00,1.821e-01
3.250e+00,1.824e-01
3.250e+00,1.824e-01
3.260e+00,1.824e-01
3.260e+00,1.824e-01
3.270e+00,1.827e-01
3.270e+00,1.827e-01
3.280e+00,1.827e-01
3.280e+00,1.827e-01
3.280e+00,1.827e-01
3.290e+00,1.831e-01
3.290e+00,1.831e-01
3.300e+00,1.833e-01
3.300e+00,1.833e-01
3.310e+00,1.833e-01
3.310e+00,1.833e-01
3.310e+00,1.833e-01
3.320e+00,1.836e-01
3.320e+00,1.836e-01
3.330e+00,1.837e-01
3.330e+00,1.837e-01
3.340e+00,1.839e-01
3.340e+00,1.839e-01
3.350e+00,1.841e-01
3.350e+00,1.841e-01
3.350e+00,1.841e-01
3.360e+00,1.843e-01
3.360e+00,1.843e-01
3.370e+00,1.843e-01
3.370e+00,1.843e-01
3.380e+00,1.846e-01
3.380e+00,1.846e-01
3.390e+00,1.847e-01
3.390e+00,1.847e-01
3.400e+00,1.850e-01
3.400e+00,1.850e-01
3.400e+00,1.850e-01
3.410e+00,1.851e-01
3.410e+00,1.851e-01
3.420e+00,1.853e-01
3.420e+00,1.853e-01
3.430e+00,1.855e-01
3.430e+00,1.855e-01
3.440e+00,1.855e-01
3.440e+00,1.855e-01
3.450e+00,1.858e-01
3.450e+00,1.858e-01
3.450e+00,1.858e-01
3.460e+00,1.860e-01
3.460e+00,1.860e-01
3.470e+00,1.861e-01
3.470e+00,1.861e-01
3.480e+00,1.865e-01
3.480e+00,1.865e-01
3.490e+00,1.865e-01
3.490e+00,1.865e-01
3.500e+00,1.866e-01
3.500e+00,1.866e-01
3.510e+00,1.868e-01
3.510e+00,1.868e-01
3.510e+00,1.868e-01
3.520e+00,1.870e-01
3.520e+00,1.870e-01
3.530e+00,1.872e-01
3.530e+00,1.872e-01
3.540e+00,1.874e-01
3.540e+00,1.874e-01
3.550e+00,1.876e-01
3.550e+00,1.876e-01
3.560e+00,1.876e-01
3.560e+00,1.876e-01
3.570e+00,1.878e-01
3.570e+00,1.878e-01
3.580e+00,1.879e-01
3.580e+00,1.879e-01
3.590e+00,1.883e-01
3.590e+00,1.883e-01
3.600e+00,1.883e-01
3.600e+00,1.883e-01
3.610e+00,1.886e-01
3.610e+00,1.886e-01
3.610e+00,1.886e-01
3.620e+00,1.887e-01
3.620e+00,1.887e-01
3.630e+00,1.888e-01
3.630e+00,1.888e-01
3.640e+00,1.889e-01
3.640e+00,1.889e-01
3.650e+00,1.892e-01
3.650e+00,1.892e-01
3.660e+00,1.894e-01
3.660e+00,1.894e-01
3.670e+00,1.895e-01
3.670e+00,1.895e-01
3.680e+00,1.897e-01
3.680e+00,1.897e-01
3.690e+00,1.898e-01
3.690e+00,1.898e-01
3.700e+00,1.900e-01
3.700e+00,1.900e-01
3.710e+00,1.901e-01
3.710e+00,1.901e-01
3.720e+00,1.904e-01
3.720e+00,1.904e-01
3.730e+00,1.905e-01
3.730e+00,1.905e-01
3.740e+00,1.907e-01
3.740e+00,1.907e-01
3.750e+00,1.908e-01
3.750e+00,1.908e-01
3.760e+00,1.910e-01
3.760e+00,1.910e-01
3.770e+00,1.911e-01
3.770e+00,1.911e-01
3.780e+00,1.913e-01
3.780e+00,1.913e-01
3.790e+00,1.915e-01
3.790e+00,1.915e-01
3.800e+00,1.916e-01
3.800e+00,1.916e-01
3.810e+00,1.918e-01
3.810e+00,1.918e-01
3.820e+00,1.921e-01
3.820e+00,1.921e-01
3.830e+00,1.921e-01
3.830e+00,1.921e-01
3.840e+00,1.922e-01
3.840e+00,1.922e-01
3.850e+00,1.923e-01
3.850e+00,1.923e-01
3.860e+00,1.926e-01
3.860e+00,1.926e-01
3.870e+00,1.928e-01
3.870e+00,1.928e-01
3.880e+00,1.931e-01
3.880e+00,1.931e-01
3.890e+00,1.931e-01
3.900e+00,1.931e-01
3.900e+00,1.931e-01
3.910e+00,1.932e-01
3.910e+00,1.932e-01
3.920e+00,1.934e-01
3.920e+00,1.934e-01
3.930e+00,1.937e-01
3.930e+00,1.937e-01
3.940e+00,1.940e-01
3.940e+00,1.940e-01
3.950e+00,1.941e-01
3.950e+00,1.941e-01
3.960e+00,1.941e-01
3.960e+00,1.941e-01
3.970e+00,1.942e-01
3.970e+00,1.942e-01
3.980e+00,1.944e-01
3.980e+00,1.944e-01
3.990e+00,1.948e-01
4.000e+00,1.948e-01
4.000e+00,1.948e-01
4.010e+00,1.951e-01
4.010e+00,1.951e-01
4.020e+00,1.951e-01
4.020e+00,1.951e-01
4.030e+00,1.951e-01
4.030e+00,1.951e-01
4.040e+00,1.953e-01
4.040e+00,1.953e-01
4.050e+00,1.957e-01
4.050e+00,1.957e-01
4.060e+00,1.957e-01
4.070e+00,1.958e-01
4.070e+00,1.958e-01
4.080e+00,1.960e-01
4.080e+00,1.960e-01
4.090e+00,1.961e-01
4.090e+00,1.961e-01
4.100e+00,1.963e-01
4.100e+00,1.963e-01
4.110e+00,1.965e-01
4.110e+00,1.965e-01
4.120e+00,1.967e-01
4.130e+00,1.968e-01
4.130e+00,1.968e-01
4.140e+00,1.968e-01
4.140e+00,1.968e-01
4.150e+00,1.970e-01
4.150e+00,1.970e-01
4.160e+00,1.972e-01
4.160e+00,1.972e-01
4.170e+00,1.975e-01
4.180e+00,1.975e-01
4.180e+00,1.975e-01
4.190e+00,1.977e-01
4.190e+00,1.977e-01
4.200e+00,1.978e-01
4.200e+00,1.978e-01
4.210e+00,1.979e-01
4.210e+00,1.979e-01
4.220e+00,1.982e-01
4.230e+00,1.983e-01
4.230e+00,1.983e-01
4.240e+00,1.985e-01
4.240e+00,1.985e-01
4.250e+00,1.985e-01
4.250e+00,1.985e-01
4.260e+00,1.987e-01
4.270e+00,1.987e-01
4.270e+00,1.987e-01
4.280e+00,1.989e-01
4.280e+00,1.989e-01
4.290e+00,1.993e-01
4.290e+00,1.993e-01
4.300e+00,1.993e-01
4.310e+00,1.994e-01
4.310e+00,1.994e-01
4.320e+00,1.995e-01
4.320e+00,1.995e-01
4.330e+00,1.997e-01
4.330e+00,1.997e-01
4.340e+00,1.999e-01
4.350e+00,2.001e-01
4.350e+00,2.001e-01
4.360e+00,2.003e-01
4.360e+00,2.003e-01
4.370e+00,2.003e-01
4.370e+00,2.003e-01
4.380e+00,2.004e-01
4.390e+00,2.004e-01
4.390e+00,2.004e-01
4.400e+00,2.007e-01
4.400e+00,2.007e-01
4.410e+00,2.011e-01
4.420e+00,2.012e-01
4.420e+00,2.012e-01
4.430e+00,2.013e-01
4.430e+00,2.013e-01
4.440e+00,2.013e-01
4.450e+00,2.014e-01
4.450e+00,2.014e-01
4.460e+00,2.014e-01
4.460e+00,2.014e-01
4.470e+00,2.018e-01
4.480e+00,2.019e-01
4.480e+00,2.019e-01
4.490e+00,2.022e-01
4.490e+00,2.022e-01
4.500e+00,2.023e-01
4.510e+00,2.023e-01
4.510e+00,2.023e-01
4.520e+00,2.024e-01
4.520e+00,2.024e-01
4.530e+00,2.026e-01
4.540e+00,2.027e-01
4.540e+00,2.027e-01
4.550e+00,2.029e-01
4.550e+00,2.029e-01
4.560e+00,2.032e-01
4.570e+00,2.033e-01
4.570e+00,2.033e-01
4.580e+00,2.033e-01
4.580e+00,2.033e-01
4.590e+00,2.035e-01
4.600e+00,2.036e-01
4.600e+00,2.036e-01
4.610e+00,2.037e-01
4.620e+00,2.038e-01
4.620e+00,2.038e-01
4.630e+00,2.040e-01
4.630e+00,2.040e-01
4.640e+00,2.043e-01
4.650e+00,2.043e-01
4.650e+00,2.043e-01
4.660e+00,2.044e-01
4.660e+00,2.044e-01
4.670e+00,2.047e-01
4.680e+00,2.047e-01
4.680e+00,2.047e-01
4.690e+00,2.048e-01
4.700e+00,2.050e-01
4.700e+00,2.050e-01
4.710e+00,2.050e-01
4.710e+00,2.050e-01
4.720e+00,2.054e-01
4.730e+00,2.055e-01
4.730e+00,2.055e-01
4.740e+00,2.056e-01
4.750e+00,2.058e-01
4.750e+00,2.058e-01
4.760e+00,2.058e-01
4.770e+00,2.058e-01
4.770e+00,2.058e-01
4.780e+00,2.060e-01
4.780e+00,2.060e-01
4.790e+00,2.063e-01
4.800e+00,2.064e-01
4.800e+00,2.064e-01
4.810e+00,2.066e-01
4.820e+00,2.067e-01
4.820e+00,2.067e-01
4.830e+00,2.068e-01
4.840e+00,2.068e-01
4.840e+00,2.068e-01
4.850e+00,2.071e-01
4.860e+00,2.072e-01
4.860e+00,2.072e-01
4.870e+00,2.073e-01
4.870e+00,2.073e-01
4.880e+00,2.074e-01
4.890e+00,2.076e-01
4.890e+00,2.076e-01
4.900e+00,2.077e-01
4.910e+00,2.077e-01
4.910e+00,2.077e-01
4.920e+00,2.081e-01
4.930e+00,2.082e-01
4.930e+00,2.082e-01
4.940e+00,2.083e-01
4.950e+00,2.083e-01
4.950e+00,2.083e-01
4.960e+00,2.086e-01
4.970e+00,2.086e-01
4.970e+00,2.086e-01
4.980e+00,2.088e-01
4.990e+00,2.088e-01
4.990e+00,2.088e-01
5.000e+00,2.093e-01
5.010e+00,2.093e-01
5.010e+00,2.093e-01
5.020e+00,2.093e-01
5.030e+00,2.094e-01
5.030e+00,2.094e-01
5.040e+00,2.096e-01
5.050e+00,2.097e-01
5.050e+00,2.097e-01
5.060e+00,2.097e-01
5.070e+00,2.099e-01
5.070e+00,2.099e-01
5.080e+00,2.103e-01
5.090e+00,2.103e-01
5.090e+00,2.103e-01
5.100e+00,2.104e-01
5.110e+00,2.105e-01
5.120e+00,2.106e-01
5.120e+00,2.106e-01
5.130e+00,2.108e-01
5.140e+00,2.108e-01
5.140e+00,2.108e-01
5.150e+00,2.108e-01
5.160e+00,2.111e-01
5.160e+00,2.111e-01
5.170e+00,2.113e-01
5.180e+00,2.115e-01
5.180e+00,2.115e-01
5.190e+00,2.115e-01
5.200e+00,2.117e-01
5.200e+00,2.117e-01
5.210e+00,2.118e-01
5.220e+00,2.118e-01
5.230e+00,2.118e-01
5.230e+00,2.118e-01
5.240e+00,2.121e-01
5.250e+00,2.124e-01
5.250e+00,2.124e-01
5.260e+00,2.125e-01
5.270e+00,2.126e-01
5.270e+00,2.126e-01
5.280e+00,2.128e-01
5.290e+00,2.128e-01
5.300e+00,2.128e-01
5.300e+00,2.128e-01
5.310e+00,2.128e-01
5.320e+00,2.133e-01
5.320e+00,2.133e-01
5.330e+00,2.133e-01
5.340e+00,2.136e-01
5.350e+00,2.136e-01
5.350e+00,2.136e-01
5.360e+00,2.137e-01
5.370e+00,2.137e-01
5.370e+00,2.137e-01
5.380e+00,2.137e-01
5.390e+00,2.140e-01
5.400e+00,2.142e-01
5.400e+00,2.142e-01
5.410e+00,2.142e-01
5.420e+00,2.143e-01
5.430e+00,2.146e-01
5.430e+00,2.146e-01
5.440e+00,2.148e-01
5.450e+00,2.148e-01
5.450e+00,2.148e-01
5.460e+00,2.148e-01
5.470e+00,2.149e-01
5.480e+00,2.151e-01
5.480e+00,2.151e-01
5.490e+00,2.153e-01
5.500e+00,2.154e-01
5.510e+00,2.155e-01
5.510e+00,2.155e-01
5.520e+00,2.157e-01
5.530e+00,2.158e-01
5.530e+00,2.158e-01
5.540e+00,2.159e-01
5.550e+00,2.159e-01
5.560e+00,2.159e-01
5.560e+00,2.159e-01
5.570e+00,2.164e-01
5.580e+00,2.164e-01
5.590e+00,2.165e-01
5.590e+00,2.165e-01
5.600e+00,2.168e-01
5.610e+00,2.168e-01
5.620e+00,2.168e-01
5.620e+00,2.168e-01
5.630e+00,2.169e-01
5.640e+00,2.170e-01
5.650e+00,2.172e-01
5.650e+00,2.172e-01
5.660e+00,2.174e-01
5.670e+00,2.174e-01
5.680e+00,2.176e-01
5.680e+00,2.176e-01
5.690e+00,2.178e-01
5.700e+00,2.178e-01
5.710e+00,2.179e-01
5.720e+00,2.180e-01
5.720e+00,2.180e-01
5.730e+00,2.181e-01
5.740e+00,2.183e-01
5.750e+00,2.185e-01
5.750e+00,2.185e-01
5.760e+00,2.186e-01
5.770e+00,2.186e-01
5.780e+00,2.188e-01
5.780e+00,2.188e-01
5.790e+00,2.189e-01
5.800e+00,2.190e-01
5.810e+00,2.190e-01
5.820e+00,2.192e-01
5.820e+00,2.192e-01
5.830e+00,2.194e-01
5.840e+00,2.195e-01
5.850e+00,2.196e-01
5.850e+00,2.196e-01
5.860e+00,2.198e-01
5.870e+00,2.198e-01
5.880e+00,2.199e-01
5.890e+00,2.200e-01
5.890e+00,2.200e-01
5.900e+00,2.201e-01
5.910e+00,2.202e-01
5.920e+00,2.204e-01
5.930e+00,2.204e-01
5.930e+00,2.204e-01
5.940e+00,2.208e-01
5.950e+00,2.208e-01
5.960e+00,2.209e-01
5.970e+00,2.209e-01
5.970e+00,2.209e-01
5.980e+00,2.211e-01
5.990e+00,2.211e-01
6.000e+00,2.212e-01
6.010e+00,2.213e-01
6.010e+00,2.213e-01
6.020e+00,2.216e-01
6.030e+00,2.217e-01
6.040e+00,2.219e-01
6.050e+00,2.219e-01
6.050e+00,2.219e-01
6.060e+00,2.220e-01
6.070e+00,2.220e-01
6.080e+00,2.221e-01
6.090e+00,2.223e-01
6.090e+00,2.223e-01
6.100e+00,2.225e-01
6.110e+00,2.225e-01
6.120e+00,2.228e-01
6.130e+00,2.229e-01
6.140e+00,2.230e-01
6.140e+00,2.230e-01
6.150e+00,2.230e-01
6.160e+00,2.230e-01
6.170e+00,2.230e-01
6.180e+00,2.233e-01
6.180e+00,2.233e-01
6.190e+00,2.236e-01
6.200e+00,2.236e-01
6.210e+00,2.238e-01
6.220e+00,2.239e-01
6.230e+00,2.240e-01
6.230e+00,2.240e-01
6.240e+00,2.240e-01
6.250e+00,2.240e-01
6.260e+00,2.242e-01
6.270e+00,2.242e-01
6.280e+00,2.246e-01
6.280e+00,2.246e-01
6.290e+00,2.247e-01
6.300e+00,2.248e-01
6.310e+00,2.248e-01
6.320e+00,2.249e-01
6.330e+00,2.250e-01
6.340e+00,2.250e-01
6.340e+00,2.250e-01
6.350e+00,2.252e-01
6.360e+00,2.253e-01
6.370e+00,2.257e-01
6.380e+00,2.257e-01
6.390e+00,2.257e-01
6.400e+00,2.258e-01
6.400e+00,2.258e-01
6.410e+00,2.258e-01
6.420e+00,2.258e-01
6.430e+00,2.262e-01
6.440e+00,2.262e-01
6.450e+00,2.263e-01
6.460e+00,2.264e-01
6.460e+00,2.264e-01
6.470e+00,2.267e-01
6.480e+00,2.267e-01
6.490e+00,2.268e-01
6.500e+00,2.268e-01
6.510e+00,2.268e-01
6.520e+00,2.270e-01
6.520e+00,2.270e-01
6.530e+00,2.273e-01
6.540e+00,2.273e-01
6.550e+00,2.274e-01
6.560e+00,2.275e-01
6.570e+00,2.276e-01
6.580e+00,2.277e-01
6.590e+00,2.278e-01
6.590e+00,2.278e-01
6.600e+00,2.280e-01
6.610e+00,2.282e-01
6.620e+00,2.282e-01
6.630e+00,2.282e-01
6.640e+00,2.283e-01
6.650e+00,2.284e-01
6.660e+00,2.286e-01
6.670e+00,2.286e-01
6.670e+00,2.286e-01
6.680e+00,2.289e-01
6.690e+00,2.291e-01
6.700e+00,2.292e-01
6.710e+00,2.292e-01
6.720e+00,2.292e-01
6.730e+00,2.292e-01
6.740e+00,2.292e-01
